IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
105,Run Away,0,9,0,28,2023-11-05,8,0,30,27,70,1,0,Fighting,15,0,7,0,0,None,2,3,2953026800,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Serious,0,2192337443,850392787,4,0,none,0,False,11507,7,0,24,7,0,14,287,7,0,2,0,13:53:24,Dark,None,261
126,Pickup,0,7,0,27,2023-11-05,8,0,30,27,70,1,0,Poison,15,0,2,0,0,None,2,3,1965668587,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Hardy,0,2192337443,4152742600,4,0,none,0,False,52674,7,0,24,8,0,24,289,9,0,19,0,13:53:40,Normal,None,263
69,Shield Dust,0,9,0,10,2023-11-05,8,0,10,64,70,1,0,Ice,17,0,8,0,0,None,2,4,163402659,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Docile,0,2192337443,2333161856,4,0,none,0,False,23070,7,0,23,7,0,3,291,7,0,15,0,13:53:52,Bug,None,265
62,Swift Swim,0,7,0,7,2023-11-05,8,0,22,96,70,1,0,Ghost,17,0,5,0,0,None,2,4,3957188761,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naive,0,2192337443,1769046714,4,0,none,0,False,836,8,0,1,8,0,2,296,8,0,25,0,13:54:04,Water,Grass,270
72,Rain Dish,1,6,0,12,2023-11-05,7,0,14,96,70,1,0,Poison,17,0,17,0,0,None,2,4,575172862,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Calm,0,2192337443,2699303645,4,0,none,0,False,21174,9,0,26,9,0,2,296,7,0,1,0,13:54:16,Water,Grass,270
103,Shield Dust,0,8,0,22,2023-11-05,7,0,17,27,70,1,0,Fighting,15,0,4,0,0,None,2,3,4091431648,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,1903304899,4,0,none,0,False,47422,6,0,10,7,0,30,291,6,0,20,0,13:54:29,Bug,None,265
126,Pickup,0,7,0,24,2023-11-05,8,0,22,27,70,1,0,Rock,15,0,11,0,0,None,2,3,1955684159,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Adamant,0,2192337443,4131206428,4,0,none,0,False,11182,6,0,13,8,0,28,289,9,0,28,0,13:54:41,Normal,None,263
106,Swift Swim,0,7,0,12,2023-11-05,7,0,26,57,70,1,0,Rock,15,0,1,0,0,None,2,3,3614906881,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Hardy,0,2192337443,1440444450,4,0,none,0,False,52598,8,0,27,8,0,20,296,7,0,20,0,13:54:53,Water,Grass,270
63,Pickup,0,7,0,30,2023-11-05,7,0,16,27,70,1,0,Flying,15,0,6,0,0,None,2,3,3587985484,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Impish,0,2192337443,1466972783,4,0,none,0,False,34192,5,0,0,7,0,0,289,8,0,11,0,13:55:06,Normal,None,263
96,Pickup,0,7,0,24,2023-11-05,9,0,20,64,70,1,0,Rock,17,0,9,0,0,None,2,4,1311512208,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Calm,0,2192337443,3430972595,4,0,none,0,False,22716,7,0,9,8,0,8,289,10,0,26,0,13:55:18,Normal,None,263
