IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
101,Shield Dust,0,8,0,25,2024-04-06,7,0,2,27,70,1,0,Grass,16,0,28,0,0,None,2,3,3118203488,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quiet,0,2192337443,997222467,4,0,none,0,False,48060,6,0,6,7,0,19,291,5,0,21,0,20:09:27,Bug,None,265
128,Shield Dust,0,8,0,30,2024-04-06,7,0,27,27,70,1,0,Ghost,15,0,9,0,0,None,2,3,4119073083,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Docile,0,2192337443,1999141656,4,0,none,0,False,58559,7,0,29,7,0,20,291,6,0,13,0,20:09:39,Bug,None,265
110,Run Away,0,8,0,14,2024-04-06,7,0,28,27,70,1,0,Ice,15,0,23,0,0,None,2,3,2348379384,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lax,0,2192337443,156567259,4,0,none,0,False,59137,6,0,5,6,0,17,287,7,0,23,0,20:09:52,Dark,None,261
136,Pickup,0,7,0,28,2024-04-06,7,0,28,27,70,1,0,Ice,15,0,17,0,0,None,2,3,506232666,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Lonely,0,2192337443,2625639801,4,0,none,0,False,24950,7,0,15,8,0,27,289,9,0,21,0,20:10:06,Normal,None,263
122,Shield Dust,0,8,0,27,2024-04-06,8,0,31,27,70,1,0,Psychic,16,0,24,0,0,None,2,3,2213988787,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Adamant,0,2192337443,22717328,4,0,none,0,False,19013,5,0,19,7,0,7,291,6,0,14,0,20:10:20,Bug,None,265
91,Run Away,0,9,0,14,2024-04-06,8,0,23,64,70,1,0,Ground,17,0,21,0,0,None,2,4,1672183202,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Rash,0,2192337443,3775338369,4,0,none,0,False,7689,7,0,12,6,0,6,287,8,0,15,0,20:10:31,Dark,None,261
78,Rain Dish,1,7,0,8,2024-04-06,8,0,15,96,70,1,0,Grass,18,0,25,0,0,None,2,4,3206123184,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Relaxed,0,2192337443,1035330707,4,0,none,0,False,12713,8,0,2,9,0,1,296,7,0,27,0,20:10:44,Water,Grass,270
89,Run Away,0,9,0,28,2024-04-06,7,0,5,27,70,1,0,Ground,15,0,5,0,0,None,2,3,1804140128,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,3911488579,4,0,none,0,False,38376,6,0,6,6,0,20,287,7,0,25,0,20:10:56,Dark,None,261
77,Shield Dust,0,7,0,1,2024-04-06,7,0,8,27,70,1,0,Ghost,16,0,24,0,0,None,2,3,2875062725,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Rash,0,2192337443,703697894,4,0,none,0,False,21144,6,0,5,6,0,26,291,6,0,13,0,20:11:08,Bug,None,265
104,Chlorophyll,0,7,0,22,2024-04-06,8,0,27,57,70,1,0,Psychic,16,0,21,0,0,None,2,3,1867696841,268439807,0,16,3,3,17,Route 102,117,10,106,30,0,0,0,0,Seedot,Bold,0,2192337443,3992887530,4,0,none,0,False,42395,7,0,7,7,0,7,299,7,0,20,0,20:11:22,Grass,None,273
