IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
69,Run Away,0,8,0,5,21/09/2023,6,0,20,27,70,1,0,Poison,15,0,3,0,0,None,2,3,1779003020,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,3903128751,4,0,none,0,FALSE,1157,7,0,16,7,0,22,287,7,0,3,0,04:30:47,Dark,None,261
49,Pickup,0,7,0,1,21/09/2023,8,0,14,64,70,1,0,Rock,17,0,1,0,0,None,2,4,265575193,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Adamant,0,2192337443,2373464378,4,0,none,0,FALSE,21709,7,0,23,8,0,6,289,9,0,4,0,04:31:01,Normal,None,263
119,Shield Dust,0,8,0,24,21/09/2023,8,0,25,64,70,1,0,Ground,17,0,3,0,0,None,2,4,351318895,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Modest,0,2192337443,2522667340,4,0,none,0,FALSE,42911,7,0,30,7,0,10,291,7,0,27,0,04:31:14,Bug,None,265
77,Shield Dust,0,9,0,13,21/09/2023,7,0,5,64,70,1,0,Steel,18,0,29,0,0,None,2,4,1363853816,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,3555109851,4,0,none,0,FALSE,37042,7,0,13,7,0,6,291,7,0,11,0,04:31:29,Bug,None,265
70,Synchronize,0,7,0,15,21/09/2023,7,0,14,80,35,1,0,Rock,16,0,4,0,0,None,2,4,2877093041,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Jolly,0,2192337443,701537938,4,0,none,0,FALSE,24525,7,0,1,8,0,28,393,8,0,8,0,04:31:44,Psychic,None,280
71,Shield Dust,0,8,0,2,21/09/2023,7,0,9,64,70,1,0,Fire,18,0,11,0,0,None,2,4,2072735977,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Gentle,0,2192337443,4180089546,4,0,none,0,FALSE,2914,6,0,6,7,0,13,291,7,0,30,0,04:31:58,Bug,None,265
96,Run Away,0,8,0,21,21/09/2023,7,0,8,27,70,1,0,Fire,15,0,10,0,0,None,2,3,3973679846,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Jolly,0,2192337443,1853219013,4,0,none,0,FALSE,26175,6,0,28,7,0,21,287,7,0,8,0,04:32:11,Dark,None,261
74,Shield Dust,0,9,0,15,21/09/2023,8,0,11,64,70,1,0,Psychic,17,0,8,0,0,None,2,4,3264184576,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naughty,0,2192337443,1076095779,4,0,none,0,FALSE,17295,7,0,31,6,0,3,291,6,0,6,0,04:32:24,Bug,None,265
75,Shield Dust,0,8,0,11,21/09/2023,6,0,2,27,70,1,0,Electric,15,0,4,0,0,None,2,3,2154199244,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,46797551,4,0,none,0,FALSE,63658,6,0,21,7,0,15,291,6,0,22,0,04:32:36,Bug,None,265
104,Pickup,0,8,0,19,21/09/2023,8,0,13,64,70,1,0,Psychic,17,0,16,0,0,None,2,4,2105064910,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Naive,0,2192337443,4292138989,4,0,none,0,FALSE,49334,8,0,21,7,0,15,289,11,0,20,0,04:32:50,Normal,None,263
