IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
65,Shield Dust,0,9,0,19,2023-10-15,7,0,3,64,70,1,0,Flying,17,0,1,0,0,None,2,4,254963671,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,2375943668,4,0,none,0,False,24805,7,0,30,7,0,0,291,7,0,12,0,23:25:08,Bug,None,265
84,Swift Swim,0,7,0,15,2023-10-15,6,0,19,57,70,1,0,Steel,15,0,2,0,0,None,2,3,3509621803,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Lonely,0,2192337443,1402797576,4,0,none,0,False,17691,7,0,13,8,0,18,296,7,0,17,0,23:25:21,Water,Grass,270
108,Run Away,0,8,0,26,2023-10-15,7,0,5,27,70,1,0,Rock,15,0,16,0,0,None,2,3,3551407436,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bold,0,2192337443,1359103855,4,0,none,0,False,65250,7,0,13,7,0,24,287,7,0,24,0,23:25:33,Dark,None,261
98,Swift Swim,0,7,0,0,2023-10-15,8,0,30,96,70,1,0,Fighting,18,0,22,0,0,None,2,4,3781011907,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naughty,0,2192337443,1676788704,4,0,none,0,False,18590,9,0,24,8,0,18,296,7,0,4,0,23:25:45,Water,Grass,270
78,Shield Dust,0,8,0,31,2023-10-15,7,0,10,27,70,1,0,Grass,16,0,13,0,0,None,2,3,2964331653,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Relaxed,0,2192337443,840726182,4,0,none,0,False,44085,6,0,6,7,0,15,291,5,0,3,0,23:25:59,Bug,None,265
94,Run Away,0,8,0,3,2023-10-15,7,0,28,27,70,1,0,Fire,15,0,20,0,0,None,2,3,3173944401,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,1065543282,4,0,none,0,False,12671,6,0,0,7,0,23,287,6,0,20,0,23:26:12,Dark,None,261
79,Swift Swim,0,7,0,28,2023-10-15,6,0,0,57,70,1,0,Ice,16,0,30,0,0,None,2,3,1238580289,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Lax,0,2192337443,3414120034,4,0,none,0,False,30098,7,0,11,7,0,3,296,7,0,7,0,23:26:25,Water,Grass,270
103,Shield Dust,0,8,0,16,2023-10-15,7,0,25,27,70,1,0,Ground,16,0,15,0,0,None,2,3,681343145,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Rash,0,2192337443,2855277194,4,0,none,0,False,20533,6,0,20,6,0,12,291,6,0,15,0,23:26:40,Bug,None,265
134,Shield Dust,0,8,0,30,2023-10-15,6,0,28,27,70,1,0,Steel,16,0,17,0,0,None,2,3,3107842120,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,999391851,4,0,none,0,False,20853,6,0,12,7,0,29,291,6,0,18,0,23:26:53,Bug,None,265
142,Run Away,0,8,0,22,2023-10-15,7,0,29,27,70,1,0,Poison,15,0,18,0,0,None,2,3,1774195881,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quiet,0,2192337443,3949756042,4,0,none,0,False,32105,7,0,18,7,0,30,287,6,0,25,0,23:27:05,Dark,None,261
