IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
87,Pickup,0,7,0,5,2024-04-29,8,0,13,64,70,1,0,Ground,17,0,16,0,0,None,2,4,1956810854,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Lax,0,2192337443,4128176709,4,0,none,0,False,58564,7,0,8,7,0,14,289,11,0,31,0,22:07:03,Normal,None,263
100,Pickup,0,6,0,28,2024-04-29,7,0,16,27,70,1,0,Bug,15,0,22,0,0,None,2,3,1112078208,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Timid,0,2192337443,3236208035,4,0,none,0,False,46536,7,0,17,7,0,6,289,8,0,11,0,22:07:16,Normal,None,263
89,Shield Dust,0,8,0,19,2024-04-29,7,0,5,27,70,1,0,Flying,15,0,9,0,0,None,2,3,3864707467,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hardy,0,2192337443,1693887400,4,0,none,0,False,10193,7,0,30,7,0,26,291,6,0,0,0,22:07:28,Bug,None,265
83,Pickup,0,7,0,10,2024-04-29,7,0,6,27,70,1,0,Flying,16,0,28,0,0,None,2,3,2792574018,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Naughty,0,2192337443,618604129,4,0,none,0,False,59953,7,0,12,6,0,6,289,9,0,21,0,22:07:40,Normal,None,263
130,Shield Dust,0,7,0,12,2024-04-29,7,0,20,27,70,1,0,Rock,16,0,27,0,0,None,2,3,1904745079,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Modest,0,2192337443,4079251540,4,0,none,0,False,27647,7,0,29,7,0,30,291,6,0,12,0,22:07:53,Bug,None,265
88,Run Away,0,9,0,27,2024-04-29,7,0,22,27,70,1,0,Ghost,15,0,21,0,0,None,2,3,336589270,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bashful,0,2192337443,2527304693,4,0,none,0,False,58841,7,0,13,6,0,4,287,7,0,1,0,22:08:06,Dark,None,261
115,Run Away,0,7,0,19,2024-04-29,7,0,28,27,70,1,0,Grass,15,0,26,0,0,None,2,3,3648393741,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Calm,0,2192337443,1541044270,4,0,none,0,False,52091,7,0,10,7,0,11,287,7,0,21,0,22:08:18,Dark,None,261
78,Pickup,0,7,0,17,2024-04-29,8,0,22,27,70,1,0,Poison,15,0,4,0,0,None,2,3,1224706264,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Brave,0,2192337443,3394495227,4,0,none,0,False,49191,7,0,16,7,0,14,289,7,0,5,0,22:08:30,Normal,None,263
100,Run Away,0,10,0,28,2024-04-29,8,0,14,64,70,1,0,Water,17,0,22,0,0,None,2,4,1212645728,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Rash,0,2192337443,3404458819,4,0,none,0,False,51495,8,0,18,6,0,5,287,8,0,13,0,22:08:43,Dark,None,261
99,Synchronize,0,7,0,21,2024-04-29,7,0,9,80,35,1,0,Flying,17,0,29,0,0,None,2,4,1663432861,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Careful,0,2192337443,3783889598,4,0,none,0,False,39864,7,0,0,8,0,10,393,9,0,30,0,22:08:56,Psychic,None,280
88,Swift Swim,0,8,0,22,2024-04-29,7,0,29,96,70,1,0,Flying,17,0,3,0,0,None,2,4,163968705,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Mild,0,2192337443,2338954466,4,0,none,0,False,65284,8,0,4,10,0,30,296,7,0,0,0,22:09:11,Water,Grass,270
85,Shield Dust,0,8,0,28,2024-04-29,7,0,2,27,70,1,0,Steel,15,0,6,0,0,None,2,3,1321031249,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hardy,0,2192337443,3423681650,4,0,none,0,False,6380,6,0,24,7,0,17,291,6,0,8,0,22:09:24,Bug,None,265
91,Run Away,0,8,0,6,2024-04-29,6,0,23,27,70,1,135,Dragon,15,0,1,0,0,Pecha Berry,2,3,1516144873,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,3639796426,4,0,none,0,False,53943,7,0,21,7,0,21,287,7,0,19,0,22:09:36,Dark,None,261
103,Run Away,0,8,0,16,2024-04-29,6,0,8,27,70,1,0,Ground,15,0,26,0,0,None,2,3,2339038214,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hasty,0,2192337443,164007461,4,0,none,0,False,28524,7,0,11,7,0,16,287,7,0,26,0,22:09:50,Dark,None,261
110,Pickup,0,6,0,4,2024-04-29,8,0,21,27,70,1,0,Ghost,16,0,31,0,0,None,2,3,2501485971,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Brave,0,2192337443,397791152,4,0,none,0,False,12426,7,0,27,7,0,14,289,7,0,13,0,22:10:02,Normal,None,263
79,Rain Dish,1,8,0,29,2024-04-29,7,0,13,96,70,1,0,Water,18,0,22,0,0,None,2,4,3731377102,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Jolly,0,2192337443,1556357613,4,0,none,0,False,38310,7,0,0,9,0,9,296,7,0,6,0,22:10:14,Water,Grass,270
99,Rain Dish,1,8,0,19,2024-04-29,7,0,4,96,70,1,0,Fire,18,0,29,0,0,None,2,4,2175425746,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naughty,0,2192337443,50738929,4,0,none,0,False,56696,8,0,16,8,0,7,296,8,0,24,0,22:10:27,Water,Grass,270
127,Pickup,0,7,0,17,2024-04-29,8,0,28,27,70,1,0,Rock,15,0,7,0,0,None,2,3,3459628106,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Jolly,0,2192337443,1285150313,4,0,none,0,False,29311,6,0,29,8,0,22,289,9,0,24,0,22:10:40,Normal,None,263
