IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
51,Shield Dust,0,8,0,2,20/10/2023,8,0,20,64,70,1,0,Bug,18,0,13,0,0,None,2,4,2999005336,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Rash,0,2192337443,812473019,4,0,none,0,FALSE,33369,7,0,11,6,0,2,291,6,0,3,0,20:37:36,Bug,None,265
94,Shield Dust,0,8,0,6,20/10/2023,8,0,28,64,70,1,0,Fighting,18,0,26,0,0,None,2,4,1690798160,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Adamant,0,2192337443,3865830003,4,0,none,0,FALSE,60567,5,0,4,7,0,12,291,7,0,18,0,20:37:50,Bug,None,265
70,Pickup,0,7,0,14,20/10/2023,8,0,27,27,70,1,0,Psychic,15,0,5,0,0,None,2,3,3535710610,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Hardy,0,2192337443,1343407025,4,0,none,0,FALSE,31532,6,0,1,8,0,19,289,8,0,4,0,20:38:02,Normal,None,263
99,Early Bird,1,8,0,26,20/10/2023,7,0,26,57,70,1,0,Ground,15,0,0,0,0,None,2,3,4167054552,251662335,0,15,3,3,17,Route 102,117,10,106,30,0,0,0,0,Seedot,Hasty,0,2192337443,2060214011,4,0,none,0,FALSE,52408,7,0,21,7,0,12,299,7,0,14,0,20:38:14,Grass,None,273
103,Run Away,0,8,0,28,20/10/2023,7,0,3,27,70,1,0,Fighting,15,0,24,0,0,None,2,3,2921296512,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bold,0,2192337443,749934755,4,0,none,0,FALSE,56479,7,0,18,7,0,28,287,7,0,2,0,20:38:27,Dark,None,261
58,Shield Dust,0,7,0,1,20/10/2023,7,0,10,27,70,1,0,Fire,16,0,10,0,0,None,2,3,3597884351,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Sassy,0,2192337443,1423913372,4,0,none,0,FALSE,36300,6,0,8,6,0,1,291,6,0,28,0,20:38:39,Bug,None,265
119,Shield Dust,0,8,0,19,20/10/2023,7,0,9,27,70,1,0,Dragon,16,0,28,0,0,None,2,3,855656463,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Sassy,0,2192337443,2980848172,4,0,none,0,FALSE,31503,6,0,13,7,0,23,291,6,0,27,0,20:38:52,Bug,None,265
96,Rain Dish,1,6,0,20,20/10/2023,7,0,16,57,70,1,0,Ice,15,0,7,0,0,None,2,3,1111651932,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Timid,0,2192337443,3236830335,4,0,none,0,FALSE,13342,7,0,17,8,0,29,296,7,0,7,0,20:39:04,Water,Grass,270
104,Shield Dust,0,7,0,9,20/10/2023,6,0,19,27,70,1,0,Ground,16,0,17,0,0,None,2,3,4177794523,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,2074640376,4,0,none,0,FALSE,60639,6,0,18,7,0,30,291,6,0,11,0,20:39:17,Bug,None,265
122,Run Away,0,11,0,17,20/10/2023,7,0,14,64,70,1,0,Rock,17,0,26,0,0,None,2,4,4192557507,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,2068394976,4,0,none,0,FALSE,40998,7,0,13,8,0,22,287,9,0,30,0,20:39:29,Dark,None,261
