IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
90,Run Away,0,11,0,16,2024-04-12,8,0,12,64,70,1,0,Water,18,0,30,0,0,None,2,4,455900082,301994751,0,18,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Adamant,0,2192337443,2575307153,4,0,none,0,False,24734,7,0,24,7,0,3,287,8,0,5,0,01:24:11,Dark,None,261
69,Rain Dish,1,8,0,17,2024-04-12,7,0,2,96,70,1,0,Dragon,17,0,13,0,0,None,2,4,142492540,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Lax,0,2192337443,2329028959,4,0,none,0,False,19202,8,0,13,8,0,7,296,8,0,17,0,01:24:24,Water,Grass,270
143,Trace,1,8,0,31,2024-04-12,7,0,21,80,35,1,0,Bug,17,0,30,0,0,None,2,4,168135224,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Docile,0,2192337443,2292834331,4,0,none,0,False,32829,9,0,17,8,0,16,393,9,0,28,0,01:24:36,Psychic,None,280
101,Shield Dust,0,8,0,14,2024-04-12,7,0,12,27,70,1,0,Ice,16,0,14,0,0,None,2,3,4269024956,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hardy,0,2192337443,2094550175,4,0,none,0,False,55496,6,0,25,7,0,15,291,6,0,21,0,01:24:50,Bug,None,265
109,Pickup,0,7,0,17,2024-04-12,7,0,25,27,70,1,0,Electric,15,0,17,0,0,None,2,3,1225712742,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Lonely,0,2192337443,3416428101,4,0,none,0,False,44392,7,0,24,7,0,3,289,9,0,23,0,01:25:02,Normal,None,263
72,Shield Dust,0,9,0,18,2024-04-12,8,0,26,64,70,1,0,Water,17,0,8,0,0,None,2,4,3314336385,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Impish,0,2192337443,1193322658,4,0,none,0,False,1805,5,0,4,7,0,1,291,7,0,15,0,01:25:15,Bug,None,265
91,Pickup,0,8,0,29,2024-04-12,8,0,3,64,70,1,0,Flying,18,0,27,0,0,None,2,4,2654050580,301994751,0,18,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Jolly,0,2192337443,480113463,4,0,none,0,False,1829,6,0,10,8,0,12,289,11,0,10,0,01:25:30,Normal,None,263
117,Run Away,0,10,0,24,2024-04-12,8,0,28,64,70,1,0,Electric,16,0,1,0,0,None,2,4,1105540398,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Docile,0,2192337443,3276365581,4,0,none,0,False,29899,7,0,11,8,0,27,287,8,0,26,0,01:25:46,Dark,None,261
74,Shield Dust,0,7,0,7,2024-04-12,8,0,31,27,70,1,0,Ground,15,0,1,0,0,None,2,3,2669142213,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naughty,0,2192337443,498830054,4,0,none,0,False,32722,6,0,4,6,0,10,291,6,0,21,0,01:25:58,Bug,None,265
111,Shield Dust,0,8,0,31,2024-04-12,7,0,14,27,70,1,0,Electric,16,0,12,0,0,None,2,3,1692970900,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,3863266743,4,0,none,0,False,52092,6,0,25,7,0,21,291,6,0,8,0,01:26:11,Bug,None,265
59,Run Away,0,8,0,8,2024-04-12,7,0,8,27,70,1,0,Flying,15,0,6,0,0,None,2,3,1770695945,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naive,0,2192337443,3945187114,4,0,none,0,False,50307,7,0,28,5,0,6,287,7,0,3,0,01:26:23,Dark,None,261
86,Rain Dish,1,7,0,14,2024-04-12,8,0,19,96,70,1,0,Ghost,18,0,25,0,0,None,2,4,387434288,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Careful,0,2192337443,2512104723,4,0,none,0,False,53287,7,0,1,11,0,26,296,7,0,1,0,01:26:36,Water,Grass,270
93,Run Away,0,8,0,7,2024-04-12,7,0,19,27,70,1,0,Water,15,0,16,0,0,None,2,3,113330841,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naive,0,2192337443,2221744314,4,0,none,0,False,19544,7,0,26,5,0,1,287,7,0,24,0,01:26:49,Dark,None,261
98,Pickup,0,7,0,2,2024-04-12,8,0,12,64,70,1,139,Steel,18,0,31,0,0,Oran Berry,2,4,3629858031,301994751,0,18,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Brave,0,2192337443,1526159052,4,0,none,0,False,58548,8,0,22,8,0,7,289,9,0,24,0,01:27:02,Normal,None,263
105,Run Away,0,8,0,17,2024-04-12,7,0,21,27,70,1,0,Electric,15,0,21,0,0,None,2,3,2514561446,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hardy,0,2192337443,390939525,4,0,none,0,False,48199,7,0,14,7,0,21,287,7,0,11,0,01:27:14,Dark,None,261
95,Swift Swim,0,7,0,10,2024-04-12,8,0,27,96,70,1,0,Psychic,17,0,14,0,0,None,2,4,686439717,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Bashful,0,2192337443,2856736518,4,0,none,0,False,5583,8,0,13,9,0,11,296,8,0,20,0,01:27:26,Water,Grass,270
95,Run Away,0,8,0,1,2024-04-12,6,0,21,27,70,1,0,Bug,15,0,28,0,0,None,2,3,2710158241,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,589681026,4,0,none,0,False,6696,7,0,27,6,0,4,287,7,0,14,0,01:27:40,Dark,None,261
116,Rain Dish,1,7,0,16,2024-04-12,7,0,23,57,70,1,0,Grass,16,0,27,0,0,None,2,3,3823386210,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Jolly,0,2192337443,1632130113,4,0,none,0,False,56710,6,0,2,8,0,17,296,7,0,31,0,01:27:52,Water,Grass,270
160,Run Away,0,10,0,25,2024-04-12,8,0,22,64,70,1,0,Grass,17,0,25,0,0,None,2,4,550427354,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hardy,0,2192337443,2724376825,4,0,none,0,False,64020,8,0,30,8,0,27,287,9,0,31,0,01:28:05,Dark,None,261
73,Shield Dust,0,7,0,19,2024-04-12,7,0,13,27,70,1,0,Bug,16,0,28,0,0,None,2,3,1665315135,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Timid,0,2192337443,3790527260,4,0,none,0,False,53885,6,0,1,7,0,8,291,6,0,4,0,01:28:19,Bug,None,265
115,Shield Dust,0,7,0,19,2024-04-12,7,0,16,27,70,1,0,Fire,16,0,29,0,0,None,2,3,3118293418,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Modest,0,2192337443,997264265,4,0,none,0,False,55415,7,0,28,7,0,21,291,6,0,2,0,01:28:31,Bug,None,265
127,Run Away,0,10,0,26,2024-04-12,9,0,31,64,70,1,135,Fighting,17,0,28,0,0,Pecha Berry,2,4,2255849959,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lax,0,2192337443,81388484,4,0,none,0,False,3986,8,0,16,6,0,6,287,8,0,20,0,01:28:43,Dark,None,261
113,Swift Swim,0,7,0,28,2024-04-12,6,0,26,57,70,1,0,Ground,15,0,10,0,0,None,2,3,4217797863,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Hasty,0,2192337443,2043287236,4,0,none,0,False,34689,7,0,13,8,0,8,296,7,0,28,0,01:28:55,Water,Grass,270
110,Shield Dust,0,9,0,28,2024-04-12,8,0,29,64,70,1,0,Poison,17,0,2,0,0,None,2,4,635835489,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Impish,0,2192337443,2806677058,4,0,none,0,False,12679,5,0,4,8,0,20,291,7,0,27,0,01:29:09,Bug,None,265
