IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
126,Swift Swim,0,7,0,31,2024-05-11,7,0,21,57,70,1,0,Bug,15,0,9,0,0,None,2,3,1872794501,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Lax,0,2192337443,3977050534,4,0,none,0,False,64549,8,0,23,7,0,22,296,7,0,20,0,20:18:14,Water,Grass,270
29,Run Away,0,9,0,0,2024-05-11,8,0,14,64,70,1,0,Water,16,0,1,0,0,None,2,4,2179515914,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Rash,0,2192337443,54832169,4,0,none,0,False,18402,7,0,6,6,0,5,287,7,0,3,0,20:18:26,Dark,None,261
94,Rain Dish,1,7,0,31,2024-05-11,7,0,15,57,70,1,0,Grass,15,0,2,0,0,None,2,3,3166686804,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naughty,0,2192337443,1041474679,4,0,none,0,False,29419,7,0,16,7,0,15,296,7,0,15,0,20:18:39,Water,Grass,270
81,Swift Swim,0,7,0,13,2024-05-11,8,0,27,96,70,1,0,Dragon,17,0,10,0,0,None,2,4,1482130761,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naive,0,2192337443,3673943914,4,0,none,0,False,56606,8,0,19,8,0,3,296,7,0,9,0,20:18:52,Water,Grass,270
93,Pickup,0,7,0,7,2024-05-11,9,0,26,64,70,1,0,Grass,17,0,4,0,0,None,2,4,2542919047,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Rash,0,2192337443,356366244,4,0,none,0,False,18966,8,0,30,7,0,11,289,10,0,15,0,20:19:04,Normal,None,263
103,Run Away,0,8,0,4,2024-05-11,6,0,25,27,70,1,0,Dragon,15,0,27,0,0,None,2,3,3764590116,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,1657764871,4,0,none,0,False,63047,6,0,3,7,0,13,287,8,0,31,0,20:19:18,Dark,None,261
65,Run Away,0,8,0,0,2024-05-11,7,0,5,27,70,1,0,Fighting,16,0,30,0,0,None,2,3,3471951299,268439807,0,16,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Jolly,0,2192337443,1281208288,4,0,none,0,False,2866,5,0,0,7,0,26,287,7,0,4,0,20:19:32,Dark,None,261
95,Shield Dust,0,8,0,1,2024-05-11,7,0,20,64,70,1,0,Grass,18,0,10,0,0,None,2,4,2997015827,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Mild,0,2192337443,806272816,4,0,none,0,False,26545,7,0,16,8,0,23,291,7,0,25,0,20:19:44,Bug,None,265
124,Shield Dust,0,8,0,20,2024-05-11,7,0,24,27,70,1,0,Ice,15,0,9,0,0,None,2,3,630722091,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Brave,0,2192337443,2805228552,4,0,none,0,False,11187,6,0,9,7,0,31,291,6,0,31,0,20:19:56,Bug,None,265
78,Shield Dust,0,7,0,3,2024-05-11,7,0,30,27,70,1,0,Rock,16,0,10,0,0,None,2,3,3699688476,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,1579724351,4,0,none,0,False,6296,6,0,3,7,0,10,291,6,0,22,0,20:20:09,Bug,None,265
97,Shield Dust,0,8,0,30,2024-05-11,7,0,13,27,70,1,0,Dragon,16,0,15,0,0,None,2,3,4272462284,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hardy,0,2192337443,2080699375,4,0,none,0,False,26468,6,0,13,7,0,17,291,6,0,9,0,20:20:23,Bug,None,265
71,Shield Dust,0,8,0,16,2024-05-11,7,0,3,27,70,1,0,Fighting,16,0,20,0,0,None,2,3,3101567539,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Relaxed,0,2192337443,980566032,4,0,none,0,False,37613,6,0,0,7,0,16,291,5,0,16,0,20:20:38,Bug,None,265
105,Shield Dust,0,8,0,15,2024-05-11,8,0,31,27,70,1,0,Ice,15,0,9,0,0,None,2,3,2201768006,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,26229349,4,0,none,0,False,54138,7,0,27,7,0,9,291,6,0,14,0,20:20:50,Bug,None,265
131,Shield Dust,0,7,0,20,2024-05-11,7,0,29,27,70,1,0,Ghost,16,0,18,0,0,None,2,3,2164163603,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Timid,0,2192337443,38989360,4,0,none,0,False,1261,6,0,21,7,0,16,291,7,0,27,0,20:21:04,Bug,None,265
