IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
72,Run Away,0,10,0,16,07/09/2023,7,0,7,64,70,1,0,Fire,17,0,10,0,0,None,2,4,1563949996,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hasty,0,2192337443,3751514511,4,0,none,0,FALSE,42651,7,0,0,8,0,29,287,8,0,10,0,11:48:53,Dark,None,261
89,Pickup,0,6,0,10,07/09/2023,7,0,13,27,70,1,0,Grass,15,0,14,0,0,None,2,3,1431867805,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Calm,0,2192337443,3623156670,4,0,none,0,FALSE,50373,7,0,24,7,0,13,289,9,0,15,0,11:49:05,Normal,None,263
59,Shield Dust,0,7,0,4,07/09/2023,7,0,13,27,70,1,0,Fire,16,0,13,0,0,None,2,3,3968800400,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,1847819443,4,0,none,0,FALSE,64031,6,0,22,6,0,5,291,6,0,2,0,11:49:19,Bug,None,265
129,Run Away,0,10,0,31,07/09/2023,9,0,30,64,70,1,0,Grass,17,0,20,0,0,None,2,4,1227632825,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hardy,0,2192337443,3414186650,4,0,none,0,FALSE,31125,7,0,12,7,0,13,287,8,0,23,0,11:49:31,Dark,None,261
98,Shield Dust,0,7,0,4,07/09/2023,7,0,26,27,70,1,0,Poison,16,0,17,0,0,None,2,3,3381827118,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Relaxed,0,2192337443,1262418957,4,0,none,0,FALSE,24508,6,0,16,7,0,16,291,5,0,19,0,11:49:45,Bug,None,265
90,Shield Dust,0,7,0,6,07/09/2023,7,0,10,27,70,1,0,Water,15,0,6,0,0,None,2,3,60017139,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,2168431568,4,0,none,0,FALSE,51808,6,0,18,7,0,19,291,7,0,31,0,11:50:00,Bug,None,265
85,Rain Dish,1,7,0,14,07/09/2023,7,0,8,96,70,1,0,Steel,17,0,6,0,0,None,2,4,2882928812,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Brave,0,2192337443,695888527,4,0,none,0,FALSE,43898,8,0,18,9,0,9,296,7,0,30,0,11:50:13,Water,Grass,270
75,Shield Dust,0,9,0,18,07/09/2023,6,0,1,64,70,1,0,Bug,18,0,15,0,0,None,2,4,1258517188,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Mild,0,2192337443,3383695591,4,0,none,0,FALSE,14791,7,0,11,8,0,30,291,6,0,0,0,11:50:26,Bug,None,265
74,Run Away,0,8,0,20,07/09/2023,7,0,16,27,70,1,0,Water,15,0,22,0,0,None,2,3,2618131546,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hardy,0,2192337443,513928825,4,0,none,0,FALSE,6231,7,0,12,6,0,3,287,7,0,1,0,11:50:38,Dark,None,261
131,Run Away,0,9,0,30,07/09/2023,6,0,29,27,70,1,0,Psychic,15,0,20,0,0,None,2,3,1713701015,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,3834210996,4,0,none,0,FALSE,26290,7,0,15,7,0,9,287,7,0,28,0,11:50:53,Dark,None,261
