IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
96,Run Away,0,10,0,25,2024-01-07,8,0,13,64,70,1,0,Dark,17,0,7,0,0,None,2,4,790250519,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Careful,0,2192337443,2914397748,4,0,none,0,False,27405,7,0,29,7,0,1,287,8,0,21,0,20:21:16,Dark,None,261
102,Run Away,0,8,0,18,2024-01-07,7,0,5,27,70,1,0,Psychic,15,0,29,0,0,None,2,3,2752944281,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quiet,0,2192337443,649786042,4,0,none,0,False,15503,7,0,21,7,0,19,287,6,0,10,0,20:21:28,Dark,None,261
64,Run Away,0,8,0,7,2024-01-07,7,0,26,27,70,1,0,Fighting,15,0,1,0,0,None,2,3,369140436,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,2494351607,4,0,none,0,False,46292,7,0,14,7,0,10,287,6,0,6,0,20:21:42,Dark,None,261
74,Shield Dust,0,7,0,8,2024-01-07,7,0,20,27,70,1,0,Rock,15,0,9,0,0,None,2,3,701984660,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Brave,0,2192337443,2876966327,4,0,none,0,False,17987,6,0,21,6,0,2,291,5,0,14,0,20:21:55,Bug,None,265
77,Run Away,0,10,0,26,2024-01-07,8,0,6,64,70,1,0,Steel,16,0,0,0,0,None,2,4,3085604939,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quirky,0,2192337443,893842024,4,0,none,0,False,12193,7,0,10,7,0,7,287,8,0,28,0,20:22:06,Dark,None,261
78,Swift Swim,0,7,0,6,2024-01-07,8,0,29,96,70,1,0,Fire,17,0,0,0,0,None,2,4,2790435703,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Serious,0,2192337443,620675412,4,0,none,0,False,3365,9,0,22,9,0,11,296,7,0,10,0,20:22:19,Water,Grass,270
89,Run Away,0,9,0,9,2024-01-07,8,0,10,64,70,1,0,Poison,17,0,25,0,0,None,2,4,1949997841,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,4137087282,4,0,none,0,False,61227,7,0,4,7,0,10,287,8,0,31,0,20:22:31,Dark,None,261
77,Pickup,0,7,0,23,2024-01-07,8,0,13,64,70,1,139,Steel,17,0,23,0,0,Oran Berry,2,4,144267194,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Timid,0,2192337443,2318744985,4,0,none,0,False,24355,7,0,5,8,0,8,289,11,0,5,0,20:22:44,Normal,None,263
92,Swift Swim,0,7,0,0,2024-01-07,7,0,7,96,70,1,0,Flying,17,0,19,0,0,None,2,4,1231719509,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quirky,0,2192337443,3418809974,4,0,none,0,False,50495,8,0,16,10,0,26,296,8,0,24,0,20:22:56,Water,Grass,270
53,Swift Swim,0,7,0,12,2024-01-07,7,0,10,57,70,1,0,Bug,15,0,5,0,0,None,2,3,227268817,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Brave,0,2192337443,2401743602,4,0,none,0,False,54618,7,0,5,8,0,16,296,5,0,5,0,20:23:08,Water,Grass,270
100,Pickup,0,6,0,0,2024-01-07,8,0,26,27,70,1,0,Water,15,0,16,0,0,None,2,3,3821385622,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Naive,0,2192337443,1634327989,4,0,none,0,False,21587,6,0,2,7,0,29,289,9,0,27,0,20:23:21,Normal,None,263
