IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
114,Run Away,0,8,0,13,2023-10-10,7,0,20,27,70,1,0,Ghost,15,0,17,0,0,None,2,3,2353323616,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Careful,0,2192337443,250131523,4,0,none,0,False,21028,5,0,3,7,0,30,287,8,0,31,0,09:07:27,Dark,None,261
84,Swift Swim,0,7,0,4,2023-10-10,7,0,27,96,70,1,0,Poison,17,0,8,0,0,None,2,4,1224272353,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Hasty,0,2192337443,3394536386,4,0,none,0,False,41241,8,0,0,9,0,14,296,8,0,31,0,09:07:39,Water,Grass,270
63,Pickup,0,7,0,30,2023-10-10,7,0,8,27,70,1,0,Fighting,15,0,9,0,0,None,2,3,537293548,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Jolly,0,2192337443,2729056463,4,0,none,0,False,21226,5,0,4,7,0,10,289,8,0,2,0,09:07:52,Normal,None,263
74,Run Away,0,7,0,16,2023-10-10,7,0,21,27,70,1,0,Psychic,15,0,3,0,0,None,2,3,3345315797,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Timid,0,2192337443,1170808310,4,0,none,0,False,45232,7,0,13,6,0,1,287,7,0,20,0,09:08:06,Dark,None,261
52,Pickup,0,6,0,3,2023-10-10,7,0,23,27,70,1,0,Psychic,15,0,0,0,0,None,2,3,1547750710,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Gentle,0,2192337443,3740051221,4,0,none,0,False,37238,7,0,13,7,0,1,289,8,0,12,0,09:08:20,Normal,None,263
46,Pickup,0,6,0,6,2023-10-10,7,0,3,27,70,1,0,Ghost,15,0,3,0,0,None,2,3,1562611298,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Quirky,0,2192337443,3750749249,4,0,none,0,False,54081,7,0,11,7,0,4,289,9,0,19,0,09:08:35,Normal,None,263
112,Run Away,0,10,0,19,2023-10-10,7,0,3,64,70,1,0,Bug,17,0,29,0,0,None,2,4,3004813109,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Serious,0,2192337443,833987862,4,0,none,0,False,31788,8,0,29,7,0,8,287,8,0,24,0,09:08:47,Dark,None,261
92,Run Away,0,8,0,2,2023-10-10,7,0,7,27,70,1,0,Grass,15,0,19,0,0,None,2,3,315044903,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quirky,0,2192337443,2422955524,4,0,none,0,False,9952,7,0,14,7,0,19,287,8,0,31,0,09:09:01,Dark,None,261
132,Swift Swim,0,7,0,27,2023-10-10,6,0,19,57,70,1,0,Dark,16,0,31,0,0,None,2,3,4037920207,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Gentle,0,2192337443,1912713196,4,0,none,0,False,13666,7,0,19,8,0,25,296,7,0,11,0,09:09:14,Water,Grass,270
93,Shield Dust,0,8,0,19,2023-10-10,7,0,0,27,70,1,0,Dragon,16,0,27,0,0,None,2,3,1888111440,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Adamant,0,2192337443,4062585203,4,0,none,0,False,15322,5,0,9,7,0,23,291,6,0,15,0,09:09:26,Bug,None,265
