IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
110,Pickup,0,7,0,29,2023-11-15,8,0,20,27,70,1,0,Grass,15,0,17,0,0,None,2,3,3747860067,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Jolly,0,2192337443,1573889088,4,0,none,0,False,4352,5,0,0,8,0,27,289,9,0,17,0,22:49:34,Normal,None,263
65,Shield Dust,0,8,0,7,2023-11-15,8,0,12,64,70,1,0,Dragon,18,0,21,0,0,None,2,4,903071945,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Docile,0,2192337443,3078595306,4,0,none,0,False,64794,7,0,11,7,0,9,291,6,0,5,0,22:49:46,Bug,None,265
109,Run Away,0,8,0,1,2023-11-15,7,0,20,27,70,1,0,Electric,15,0,12,0,0,None,2,3,1228832565,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Brave,0,2192337443,3415348502,4,0,none,0,False,13835,7,0,31,7,0,27,287,6,0,18,0,22:49:59,Dark,None,261
72,Shield Dust,0,8,0,13,2023-11-15,7,0,8,27,70,1,0,Ghost,16,0,27,0,0,None,2,3,1107534369,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,3232745474,4,0,none,0,False,57378,6,0,15,6,0,6,291,6,0,3,0,22:50:11,Bug,None,265
85,Shield Dust,0,7,0,5,2023-11-15,8,0,31,27,70,1,0,Dragon,15,0,0,0,0,None,2,3,2743312451,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Adamant,0,2192337443,556780128,4,0,none,0,False,960,5,0,11,7,0,11,291,7,0,27,0,22:50:23,Bug,None,265
108,Run Away,0,7,0,19,2023-11-15,7,0,28,27,70,1,0,Psychic,15,0,25,0,0,None,2,3,2583628286,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Timid,0,2192337443,458449885,4,0,none,0,False,36865,7,0,9,6,0,1,287,7,0,26,0,22:50:37,Dark,None,261
81,Shield Dust,0,8,0,15,2023-11-15,7,0,21,27,70,1,0,Bug,16,0,30,0,0,None,2,3,4079816939,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lax,0,2192337443,1904310984,4,0,none,0,False,58310,6,0,3,5,0,4,291,6,0,8,0,22:50:51,Bug,None,265
79,Pickup,0,7,0,14,2023-11-15,6,0,13,27,70,1,0,Ghost,15,0,2,0,0,None,2,3,1105572918,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Lonely,0,2192337443,3276398101,4,0,none,0,False,62931,7,0,19,8,0,22,289,8,0,9,0,22:51:07,Normal,None,263
50,Pickup,0,7,0,24,2023-11-15,7,0,6,27,70,1,0,Water,15,0,2,0,0,None,2,3,1838792666,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Lax,0,2192337443,4013282809,4,0,none,0,False,53827,7,0,8,6,0,9,289,8,0,1,0,22:51:20,Normal,None,263
133,Run Away,0,11,0,22,2023-11-15,8,0,11,64,70,1,0,Bug,18,0,31,0,0,None,2,4,2597209870,301994751,0,18,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Brave,0,2192337443,409087277,4,0,none,0,False,56768,8,0,17,8,0,22,287,8,0,30,0,22:51:33,Dark,None,261
