IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
112,Run Away,0,8,0,1,2024-01-08,7,0,24,27,70,1,0,Fighting,15,0,29,0,0,None,2,3,2860689644,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quiet,0,2192337443,674153167,4,0,none,0,False,622,7,0,28,7,0,18,287,6,0,12,0,01:26:17,Dark,None,261
69,Shield Dust,0,8,0,6,2024-01-08,7,0,0,64,70,1,0,Flying,17,0,4,0,0,None,2,4,3143815991,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Impish,0,2192337443,969849108,4,0,none,0,False,26709,6,0,28,8,0,24,291,6,0,7,0,01:26:30,Bug,None,265
88,Trace,1,6,0,8,2024-01-08,7,0,2,80,35,1,0,Steel,17,0,19,0,0,None,2,4,1641897014,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Calm,0,2192337443,3815847445,4,0,none,0,False,15851,9,0,14,8,0,23,393,9,0,22,0,01:26:43,Psychic,None,280
80,Synchronize,0,7,0,13,2024-01-08,7,0,3,80,35,1,0,Steel,17,0,28,0,0,None,2,4,3716614687,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Naughty,0,2192337443,1596678204,4,0,none,0,False,55192,8,0,1,7,0,18,393,8,0,17,0,01:26:58,Psychic,None,280
103,Pickup,0,7,0,17,2024-01-08,8,0,23,27,70,1,0,Flying,16,0,27,0,0,None,2,3,2897921767,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Docile,0,2192337443,773237956,4,0,none,0,False,27229,7,0,30,7,0,2,289,8,0,4,0,01:27:10,Normal,None,263
111,Swift Swim,0,6,0,1,2024-01-08,7,0,18,57,70,1,0,Dragon,16,0,25,0,0,None,2,3,4141855525,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naughty,0,2192337443,1953749254,4,0,none,0,False,17914,8,0,29,7,0,17,296,7,0,21,0,01:27:24,Water,Grass,270
83,Run Away,0,9,0,7,2024-01-08,8,0,7,64,70,1,0,Steel,16,0,3,0,0,None,2,4,18685025,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quiet,0,2192337443,2209445442,4,0,none,0,False,7548,8,0,23,8,0,24,287,7,0,19,0,01:27:36,Dark,None,261
74,Shield Dust,0,8,0,1,2024-01-08,8,0,24,64,70,1,0,Ice,18,0,24,0,0,None,2,4,1365131836,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lax,0,2192337443,3555862559,4,0,none,0,False,4962,6,0,7,7,0,17,291,6,0,1,0,01:27:49,Bug,None,265
110,Pickup,0,7,0,31,2024-01-08,7,0,17,27,70,1,0,Ground,15,0,3,0,0,None,2,3,1612485779,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Brave,0,2192337443,3803250352,4,0,none,0,False,62607,6,0,6,8,0,26,289,8,0,27,0,01:28:01,Normal,None,263
97,Run Away,0,10,0,27,2024-01-08,7,0,22,64,70,1,0,Fighting,17,0,12,0,0,None,2,4,2140968113,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,4247846546,4,0,none,0,False,60205,7,0,4,7,0,6,287,8,0,26,0,01:28:13,Dark,None,261
105,Pickup,0,7,0,17,2024-01-08,7,0,18,27,70,1,0,Rock,16,0,25,0,0,None,2,3,136482832,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Gentle,0,2192337443,2324625971,4,0,none,0,False,38962,7,0,7,8,0,24,289,9,0,14,0,01:28:26,Normal,None,263
72,Pickup,0,5,0,3,2024-01-08,7,0,0,27,70,1,0,Ice,15,0,16,0,0,None,2,3,3120256132,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Modest,0,2192337443,995573415,4,0,none,0,False,60799,7,0,7,8,0,23,289,9,0,23,0,01:28:38,Normal,None,263
70,Rain Dish,1,7,0,17,2024-01-08,6,0,1,57,70,1,0,Psychic,15,0,8,0,0,None,2,3,2274283622,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naive,0,2192337443,86161989,4,0,none,0,False,22504,7,0,9,7,0,25,296,7,0,10,0,01:28:52,Water,Grass,270
71,Run Away,0,8,0,19,2024-01-08,7,0,24,27,70,1,0,Electric,15,0,2,0,0,None,2,3,783781908,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,2887514679,4,0,none,0,False,48803,6,0,5,5,0,3,287,7,0,18,0,01:29:07,Dark,None,261
107,Rain Dish,1,8,0,20,2024-01-08,7,0,12,96,70,1,0,Steel,17,0,0,0,0,None,2,4,2451941898,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Docile,0,2192337443,277463081,4,0,none,0,False,14383,9,0,26,10,0,25,296,8,0,24,0,01:29:22,Water,Grass,270
92,Shield Dust,0,7,0,6,2024-01-08,8,0,7,64,70,1,0,Flying,18,0,27,0,0,None,2,4,2235574953,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bold,0,2192337443,132923530,4,0,none,0,False,45033,7,0,18,8,0,28,291,6,0,6,0,01:29:35,Bug,None,265
69,Swift Swim,0,7,0,12,2024-01-08,6,0,4,57,70,1,0,Bug,15,0,7,0,0,None,2,3,281467725,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quirky,0,2192337443,2456465774,4,0,none,0,False,52107,7,0,17,8,0,28,296,6,0,1,0,01:29:47,Water,Grass,270
65,Run Away,0,8,0,8,2024-01-08,8,0,22,64,70,1,0,Electric,16,0,1,0,0,None,2,4,4078187046,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Modest,0,2192337443,1907906565,4,0,none,0,False,49458,7,0,9,8,0,19,287,8,0,6,0,01:30:00,Dark,None,261
118,Run Away,0,9,0,30,2024-01-08,7,0,9,27,70,1,0,Dragon,15,0,24,0,0,None,2,3,3692080102,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Brave,0,2192337443,1589428677,4,0,none,0,False,30710,7,0,11,7,0,31,287,6,0,13,0,01:30:15,Dark,None,261
97,Run Away,0,10,0,16,2024-01-08,9,0,31,64,70,1,0,Dragon,17,0,21,0,0,None,2,4,1150481162,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lax,0,2192337443,3325991209,4,0,none,0,False,47000,7,0,5,6,0,1,287,8,0,23,0,01:30:29,Dark,None,261
94,Swift Swim,0,8,0,26,2024-01-08,8,0,20,96,70,1,0,Bug,17,0,10,0,0,None,2,4,293144085,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Sassy,0,2192337443,2480237622,4,0,none,0,False,5996,9,0,23,9,0,4,296,6,0,11,0,01:30:41,Water,Grass,270
106,Shield Dust,0,7,0,31,2024-01-08,7,0,18,27,70,1,0,Grass,16,0,19,0,0,None,2,3,3258446271,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Modest,0,2192337443,1083939740,4,0,none,0,False,13192,6,0,2,7,0,15,291,6,0,21,0,01:30:54,Bug,None,265
98,Swift Swim,0,7,0,1,2024-01-08,7,0,13,96,70,1,0,Dark,18,0,23,0,0,None,2,4,3296926545,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naughty,0,2192337443,1177514354,4,0,none,0,False,57298,9,0,31,8,0,3,296,8,0,27,0,01:31:06,Water,Grass,270
94,Shield Dust,0,7,0,2,2024-01-08,7,0,19,27,70,1,0,Dragon,16,0,22,0,0,None,2,3,3085755977,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Careful,0,2192337443,893422698,4,0,none,0,False,20901,5,0,21,7,0,27,291,6,0,3,0,01:31:18,Bug,None,265
31,Pickup,0,6,0,2,2024-01-08,7,0,5,27,70,1,0,Psychic,15,0,4,0,0,None,2,3,2969720723,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Sassy,0,2192337443,867057072,4,0,none,0,False,59025,7,0,19,7,0,1,289,7,0,0,0,01:31:32,Normal,None,263
98,Rain Dish,1,7,0,11,2024-01-08,8,0,24,96,70,1,0,Fire,17,0,4,0,0,None,2,4,3431280226,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Sassy,0,2192337443,1311327297,4,0,none,0,False,58087,9,0,30,9,0,13,296,7,0,16,0,01:31:44,Water,Grass,270
127,Rain Dish,1,8,0,26,2024-01-08,8,0,28,96,70,1,0,Electric,17,0,17,0,0,None,2,4,452223854,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Docile,0,2192337443,2555906381,4,0,none,0,False,31130,8,0,9,10,0,25,296,8,0,22,0,01:31:56,Water,Grass,270
82,Pickup,0,7,0,16,2024-01-08,7,0,0,27,70,1,0,Rock,15,0,17,0,0,None,2,3,2947171543,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Docile,0,2192337443,755379956,4,0,none,0,False,60285,7,0,27,8,0,18,289,8,0,4,0,01:32:09,Normal,None,263
48,Swift Swim,0,7,0,14,2024-01-08,6,0,2,57,70,1,0,Bug,15,0,4,0,0,None,2,3,1524089265,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Docile,0,2192337443,3631983506,4,0,none,0,False,39782,7,0,9,8,0,10,296,7,0,9,0,01:32:22,Water,Grass,270
85,Shield Dust,0,7,0,2,2024-01-08,7,0,9,27,70,1,0,Ghost,16,0,12,0,0,None,2,3,778431665,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Jolly,0,2192337443,2898888338,4,0,none,0,False,49876,5,0,19,7,0,28,291,6,0,15,0,01:32:35,Bug,None,265
95,Swift Swim,0,8,0,15,2024-01-08,7,0,13,96,70,1,0,Ground,17,0,18,0,0,None,2,4,2648835059,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,525232592,4,0,none,0,False,40465,8,0,2,9,0,20,296,7,0,27,0,01:32:47,Water,Grass,270
88,Run Away,0,8,0,8,2024-01-08,6,0,12,27,70,1,0,Poison,15,0,7,0,0,None,2,3,2339420383,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,165466876,4,0,none,0,False,13231,7,0,24,7,0,12,287,7,0,25,0,01:33:01,Dark,None,261
100,Pickup,0,7,0,24,2024-01-08,7,0,16,27,70,1,0,Water,15,0,8,0,0,None,2,3,2030940769,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Quirky,0,2192337443,4221687874,4,0,none,0,False,52076,7,0,28,7,0,3,289,9,0,21,0,01:33:14,Normal,None,263
45,Shield Dust,0,6,0,8,2024-01-08,7,0,10,27,70,1,0,Flying,15,0,4,0,0,None,2,3,876619561,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bold,0,2192337443,3068939530,4,0,none,0,False,4969,6,0,10,7,0,12,291,6,0,1,0,01:33:26,Bug,None,265
86,Rain Dish,1,8,0,16,2024-01-08,6,0,1,96,70,1,0,Dragon,18,0,24,0,0,None,2,4,801288092,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Lonely,0,2192337443,2909717951,4,0,none,0,False,32862,8,0,13,9,0,17,296,8,0,15,0,01:33:39,Water,Grass,270
105,Shield Dust,0,8,0,27,2024-01-08,6,0,26,27,70,1,0,Dragon,15,0,1,0,0,None,2,3,30707647,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Gentle,0,2192337443,2205738396,4,0,none,0,False,36459,6,0,21,7,0,23,291,6,0,7,0,01:33:52,Bug,None,265
91,Shield Dust,0,7,0,14,2024-01-08,7,0,20,27,70,1,0,Water,16,0,13,0,0,None,2,3,3827090159,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bold,0,2192337443,1722853580,4,0,none,0,False,9971,6,0,4,7,0,27,291,6,0,13,0,01:34:05,Bug,None,265
102,Pickup,0,6,0,11,2024-01-08,8,0,25,27,70,1,0,Bug,15,0,23,0,0,None,2,3,1159944334,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Bold,0,2192337443,3348050605,4,0,none,0,False,7597,7,0,15,8,0,28,289,8,0,0,0,01:34:18,Normal,None,263
100,Shield Dust,0,8,0,31,2024-01-08,7,0,15,27,70,1,0,Water,16,0,21,0,0,None,2,3,742983117,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Relaxed,0,2192337443,2934271982,4,0,none,0,False,10628,6,0,4,7,0,9,291,5,0,20,0,01:34:31,Bug,None,265
