IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
69,Shield Dust,0,9,0,18,2024-01-05,7,0,26,64,70,1,0,Water,17,0,7,0,0,None,2,4,4031148882,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hasty,0,2192337443,1927944561,4,0,none,0,False,33556,6,0,6,7,0,1,291,7,0,11,0,04:23:00,Bug,None,265
110,Shield Dust,0,9,0,18,2024-01-05,8,0,16,64,70,1,0,Ice,17,0,9,0,0,None,2,4,3726829862,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hardy,0,2192337443,1552843525,4,0,none,0,False,14084,7,0,27,8,0,29,291,7,0,11,0,04:23:12,Bug,None,265
107,Shield Dust,0,7,0,19,2024-01-05,7,0,25,27,70,1,0,Ice,16,0,25,0,0,None,2,3,4006796776,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Modest,0,2192337443,1820243915,4,0,none,0,False,13114,7,0,29,7,0,9,291,6,0,0,0,04:23:27,Bug,None,265
87,Shield Dust,0,8,0,2,2024-01-05,8,0,15,64,70,1,0,Grass,17,0,2,0,0,None,2,4,2735060425,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lax,0,2192337443,564781034,4,0,none,0,False,5836,7,0,30,7,0,31,291,6,0,7,0,04:23:39,Bug,None,265
132,Shield Dust,0,7,0,17,2024-01-05,7,0,29,27,70,1,0,Steel,15,0,8,0,0,None,2,3,2977935320,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Calm,0,2192337443,869516795,4,0,none,0,False,7847,6,0,25,7,0,30,291,6,0,23,0,04:23:53,Bug,None,265
98,Shield Dust,0,7,0,5,2024-01-05,6,0,1,27,70,1,0,Water,16,0,15,0,0,None,2,3,3258230383,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Gentle,0,2192337443,1083755596,4,0,none,0,False,25691,6,0,20,7,0,27,291,7,0,30,0,04:24:05,Bug,None,265
123,Shield Dust,0,8,0,29,2024-01-05,8,0,8,64,70,1,0,Dragon,18,0,25,0,0,None,2,4,2245142307,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Timid,0,2192337443,125717760,4,0,none,0,False,41713,7,0,23,8,0,21,291,7,0,17,0,04:24:17,Bug,None,265
110,Run Away,0,10,0,23,2024-01-05,8,0,29,64,70,1,0,Ground,17,0,17,0,0,None,2,4,2176383682,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,51679457,4,0,none,0,False,31610,7,0,4,8,0,28,287,7,0,9,0,04:24:30,Dark,None,261
86,Run Away,0,10,0,19,2024-01-05,8,0,5,64,70,1,0,Water,18,0,31,0,0,None,2,4,1600183840,301994751,0,18,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Jolly,0,2192337443,3721180163,4,0,none,0,False,33088,6,0,10,8,0,19,287,7,0,2,0,04:24:44,Dark,None,261
79,Shield Dust,0,9,0,29,2024-01-05,7,0,2,64,70,1,0,Poison,17,0,9,0,0,None,2,4,1011167646,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Jolly,0,2192337443,3202964413,4,0,none,0,False,3547,6,0,14,7,0,2,291,7,0,23,0,04:24:56,Bug,None,265
51,Pickup,0,6,0,1,2024-01-05,7,0,13,27,70,1,0,Flying,15,0,9,0,0,None,2,3,1763258501,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Relaxed,0,2192337443,3954530982,4,0,none,0,False,22940,7,0,20,7,0,0,289,7,0,8,0,04:25:08,Normal,None,263
88,Shield Dust,0,8,0,30,2024-01-05,7,0,23,27,70,1,0,Poison,15,0,6,0,0,None,2,3,3879287247,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naive,0,2192337443,1704285164,4,0,none,0,False,57078,6,0,6,5,0,6,291,6,0,17,0,04:25:20,Bug,None,265
90,Pickup,0,7,0,21,2024-01-05,7,0,15,27,70,1,0,Steel,15,0,14,0,0,None,2,3,2501684181,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Impish,0,2192337443,397459958,4,0,none,0,False,16073,6,0,15,7,0,10,289,9,0,15,0,04:25:33,Normal,None,263
91,Shield Dust,0,8,0,23,2024-01-05,7,0,22,27,70,1,0,Fighting,15,0,6,0,0,None,2,3,643210185,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naughty,0,2192337443,2767909354,4,0,none,0,False,48543,6,0,18,5,0,4,291,6,0,18,0,04:25:46,Bug,None,265
122,Run Away,0,8,0,24,2024-01-05,7,0,25,27,70,1,0,Flying,15,0,21,0,0,None,2,3,3814086049,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Timid,0,2192337443,1643790210,4,0,none,0,False,46839,7,0,24,7,0,14,287,7,0,14,0,04:25:59,Dark,None,261
102,Shield Dust,0,7,0,24,2024-01-05,7,0,10,27,70,1,0,Ice,16,0,15,0,0,None,2,3,3231085581,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Calm,0,2192337443,1111105070,4,0,none,0,False,46235,7,0,31,7,0,15,291,6,0,7,0,04:26:11,Bug,None,265
143,Run Away,0,10,0,30,2024-01-05,7,0,25,64,70,1,0,Dragon,17,0,21,0,0,None,2,4,1007218411,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hasty,0,2192337443,3198452936,4,0,none,0,False,53987,8,0,15,8,0,21,287,9,0,31,0,04:26:25,Dark,None,261
104,Shield Dust,0,8,0,22,2024-01-05,6,0,29,27,70,1,0,Dragon,15,0,2,0,0,None,2,3,2937714037,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,766877526,4,0,none,0,False,23148,6,0,25,7,0,13,291,6,0,13,0,04:26:37,Bug,None,265
135,Synchronize,0,7,0,16,2024-01-05,8,0,28,80,35,1,0,Ground,17,0,24,0,0,None,2,4,3483977383,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Impish,0,2192337443,1292184708,4,0,none,0,False,35086,7,0,7,9,0,30,393,9,0,30,0,04:26:51,Psychic,None,280
96,Shield Dust,0,8,0,5,2024-01-05,6,0,3,64,70,1,0,Bug,18,0,31,0,0,None,2,4,1705359513,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Mild,0,2192337443,3876180666,4,0,none,0,False,56636,7,0,11,8,0,28,291,7,0,18,0,04:27:04,Bug,None,265
108,Pickup,0,6,0,31,2024-01-05,7,0,1,27,70,1,0,Flying,15,0,20,0,0,None,2,3,3219822527,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Calm,0,2192337443,1028062620,4,0,none,0,False,10325,7,0,24,8,0,26,289,8,0,6,0,04:27:17,Normal,None,263
74,Shield Dust,0,7,0,7,2024-01-05,7,0,2,27,70,1,0,Grass,16,0,15,0,0,None,2,3,2598610074,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,407883449,4,0,none,0,False,15993,6,0,12,7,0,17,291,6,0,21,0,04:27:30,Bug,None,265
61,Trace,1,7,0,22,2024-01-05,7,0,7,80,35,1,0,Grass,16,0,2,0,0,None,2,4,2577622316,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Brave,0,2192337443,453971727,4,0,none,0,False,64655,8,0,2,8,0,21,393,7,0,7,0,04:27:44,Psychic,None,280
82,Rain Dish,1,6,0,3,2024-01-05,6,0,2,57,70,1,0,Psychic,15,0,3,0,0,None,2,3,3895972252,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naive,0,2192337443,1788591039,4,0,none,0,False,14763,8,0,29,7,0,31,296,7,0,14,0,04:27:58,Water,Grass,270
70,Run Away,0,9,0,7,2024-01-05,7,0,1,64,70,1,0,Flying,17,0,28,0,0,None,2,4,2119791929,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naive,0,2192337443,4243922714,4,0,none,0,False,2912,8,0,20,6,0,6,287,8,0,8,0,04:28:13,Dark,None,261
84,Run Away,0,8,0,5,2024-01-05,7,0,15,27,70,1,0,Ground,15,0,15,0,0,None,2,3,4135916336,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Brave,0,2192337443,1948875027,4,0,none,0,False,58805,7,0,26,6,0,0,287,6,0,23,0,04:28:25,Dark,None,261
92,Swift Swim,0,7,0,13,2024-01-05,6,0,19,57,70,1,0,Ground,15,0,15,0,0,None,2,3,4068732013,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Mild,0,2192337443,1882162766,4,0,none,0,False,7918,7,0,14,8,0,12,296,7,0,19,0,04:28:38,Water,Grass,270
