IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
81,Run Away,0,7,0,16,2023-10-11,7,0,0,27,70,1,0,Water,15,0,9,0,0,None,2,3,352953227,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bold,0,2192337443,2544224680,4,0,none,0,False,46722,6,0,6,7,0,25,287,7,0,25,0,23:30:34,Dark,None,261
58,Run Away,0,10,0,17,2023-10-11,8,0,11,64,70,1,0,Bug,16,0,1,0,0,None,2,4,2989422579,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Careful,0,2192337443,813866448,4,0,none,0,False,17885,6,0,11,7,0,0,287,8,0,18,0,23:30:46,Dark,None,261
87,Run Away,0,7,0,4,2023-10-11,7,0,15,27,70,1,0,Fighting,15,0,22,0,0,None,2,3,1751258247,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bold,0,2192337443,3939401380,4,0,none,0,False,31973,7,0,14,7,0,24,287,7,0,8,0,23:30:58,Dark,None,261
87,Run Away,0,8,0,14,2023-10-11,6,0,18,27,70,1,0,Steel,15,0,8,0,0,None,2,3,853067023,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hasty,0,2192337443,2960437036,4,0,none,0,False,63447,7,0,18,7,0,7,287,7,0,22,0,23:31:11,Dark,None,261
79,Run Away,0,8,0,7,2023-10-11,7,0,21,27,70,1,0,Dragon,15,0,0,0,0,None,2,3,4083820495,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lax,0,2192337443,1908821484,4,0,none,0,False,54437,7,0,13,6,0,17,287,7,0,21,0,23:31:23,Dark,None,261
114,Shield Dust,0,9,0,24,2023-10-11,8,0,11,64,70,1,0,Psychic,18,0,15,0,0,None,2,4,595252892,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,2715204799,4,0,none,0,False,62950,7,0,31,8,0,27,291,6,0,6,0,23:31:35,Bug,None,265
85,Run Away,0,8,0,9,2023-10-11,7,0,26,27,70,1,135,Ghost,15,0,20,0,0,Pecha Berry,2,3,1657828872,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lax,0,2192337443,3766230059,4,0,none,0,False,5336,7,0,15,6,0,14,287,7,0,1,0,23:31:49,Dark,None,261
67,Shield Dust,0,7,0,8,2023-10-11,7,0,17,27,70,1,0,Fire,15,0,7,0,0,None,2,3,2854286908,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Sassy,0,2192337443,680303647,4,0,none,0,False,23580,6,0,0,7,0,21,291,5,0,14,0,23:32:03,Bug,None,265
101,Rain Dish,1,6,0,17,2023-10-11,7,0,19,57,70,1,0,Electric,16,0,23,0,0,None,2,3,2668424008,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Bold,0,2192337443,497058155,4,0,none,0,False,29764,7,0,4,8,0,23,296,7,0,15,0,23:32:15,Water,Grass,270
83,Run Away,0,8,0,9,2023-10-11,7,0,7,27,70,1,0,Water,15,0,14,0,0,None,2,3,3483002705,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bashful,0,2192337443,1295388018,4,0,none,0,False,43211,7,0,14,7,0,11,287,7,0,28,0,23:32:27,Dark,None,261
40,Synchronize,0,7,0,2,2023-10-11,7,0,15,80,35,1,0,Psychic,16,0,7,0,0,None,2,4,272231755,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Naive,0,2192337443,2459273064,4,0,none,0,False,64882,9,0,11,7,0,5,393,8,0,0,0,23:32:39,Psychic,None,280
94,Run Away,0,7,0,0,2023-10-11,7,0,16,27,70,1,0,Electric,15,0,16,0,0,None,2,3,345347020,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Timid,0,2192337443,2520381935,4,0,none,0,False,34649,7,0,11,7,0,25,287,7,0,26,0,23:32:51,Dark,None,261
109,Swift Swim,0,7,0,28,2023-10-11,6,0,4,57,70,1,0,Ground,15,0,12,0,0,None,2,3,2808345943,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naive,0,2192337443,634363764,4,0,none,0,False,21044,7,0,13,7,0,30,296,7,0,22,0,23:33:04,Water,Grass,270
74,Shield Dust,0,8,0,24,2023-10-11,6,0,4,27,70,1,0,Electric,15,0,2,0,0,None,2,3,947105517,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hasty,0,2192337443,3135227086,4,0,none,0,False,38558,6,0,17,7,0,19,291,6,0,8,0,23:33:16,Bug,None,265
59,Shield Dust,0,7,0,1,2023-10-11,6,0,6,27,70,1,0,Fire,16,0,15,0,0,None,2,3,4199233316,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,2028428551,4,0,none,0,False,52591,6,0,6,7,0,23,291,6,0,8,0,23:33:29,Bug,None,265
82,Rain Dish,1,6,0,2,2023-10-11,6,0,0,57,70,1,0,Rock,16,0,23,0,0,None,2,3,2047511658,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Sassy,0,2192337443,4171687497,4,0,none,0,False,63072,8,0,27,8,0,16,296,6,0,14,0,23:33:47,Water,Grass,270
110,Run Away,0,9,0,28,2023-10-11,7,0,21,27,70,1,0,Grass,15,0,7,0,0,None,2,3,694346261,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Sassy,0,2192337443,2882439222,4,0,none,0,False,52087,7,0,8,7,0,21,287,6,0,25,0,23:33:59,Dark,None,261
70,Run Away,0,8,0,8,2023-10-11,6,0,1,27,70,1,0,Dragon,15,0,10,0,0,None,2,3,1184486456,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hasty,0,2192337443,3291856411,4,0,none,0,False,37537,7,0,27,7,0,9,287,7,0,15,0,23:34:12,Dark,None,261
119,Shield Dust,0,8,0,6,2023-10-11,7,0,3,64,70,1,0,Bug,18,0,29,0,0,None,2,4,394773431,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Rash,0,2192337443,2502666644,4,0,none,0,False,54320,7,0,31,7,0,28,291,7,0,22,0,23:34:25,Bug,None,265
62,Shield Dust,0,7,0,5,2023-10-11,8,0,17,64,70,1,0,Steel,17,0,0,0,0,None,2,4,129075880,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bold,0,2192337443,2233327755,4,0,none,0,False,36121,7,0,13,7,0,2,291,7,0,25,0,23:34:37,Bug,None,265
46,Pickup,0,6,0,6,2023-10-11,7,0,12,27,70,1,0,Electric,15,0,6,0,0,None,2,3,2018631372,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Brave,0,2192337443,4210930927,4,0,none,0,False,42653,7,0,7,7,0,15,289,7,0,0,0,23:34:50,Normal,None,263
61,Shield Dust,0,9,0,12,2023-10-11,7,0,11,64,70,1,0,Grass,17,0,4,0,0,None,2,4,881126431,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Mild,0,2192337443,3056109116,4,0,none,0,False,55451,6,0,4,8,0,17,291,7,0,13,0,23:35:03,Bug,None,265
118,Run Away,0,10,0,15,2023-10-11,8,0,6,64,70,1,0,Ice,17,0,22,0,0,None,2,4,349985500,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hardy,0,2192337443,2523934975,4,0,none,0,False,19968,8,0,31,8,0,27,287,8,0,17,0,23:35:19,Dark,None,261
95,Rain Dish,1,6,0,5,2023-10-11,7,0,20,57,70,1,0,Poison,15,0,15,0,0,None,2,3,3756235044,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Sassy,0,2192337443,1565520647,4,0,none,0,False,18119,7,0,10,8,0,26,296,6,0,19,0,23:35:31,Water,Grass,270
112,Run Away,0,8,0,6,2023-10-11,8,0,30,27,70,1,0,Poison,15,0,27,0,0,None,2,3,4042404886,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hardy,0,2192337443,1918787125,4,0,none,0,False,50404,7,0,14,7,0,20,287,7,0,15,0,23:35:44,Dark,None,261
76,Pickup,0,6,0,2,2023-10-11,9,0,24,64,70,1,0,Steel,18,0,25,0,0,None,2,4,3794518699,301994751,0,18,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Modest,0,2192337443,1619503240,4,0,none,0,False,8320,7,0,14,8,0,11,289,9,0,0,0,23:35:58,Normal,None,263
64,Rain Dish,1,7,0,0,2023-10-11,8,0,18,96,70,1,0,Bug,17,0,8,0,0,None,2,4,955369242,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Rash,0,2192337443,3126701369,4,0,none,0,False,65515,8,0,3,8,0,12,296,8,0,23,0,23:36:11,Water,Grass,270
85,Rain Dish,1,7,0,14,2023-10-11,7,0,4,96,70,1,0,Electric,18,0,25,0,0,None,2,4,3856766916,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Rash,0,2192337443,1733164519,4,0,none,0,False,29221,8,0,3,9,0,27,296,7,0,12,0,23:36:25,Water,Grass,270
89,Swift Swim,0,7,0,26,2023-10-11,6,0,14,57,70,1,0,Ice,15,0,14,0,0,None,2,3,2592908333,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Hasty,0,2192337443,404803086,4,0,none,0,False,16033,7,0,3,8,0,11,296,7,0,21,0,23:36:38,Water,Grass,270
114,Shield Dust,0,8,0,22,2023-10-11,8,0,22,64,70,1,0,Fighting,18,0,24,0,0,None,2,4,1803303399,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Timid,0,2192337443,3922744260,4,0,none,0,False,21147,7,0,24,8,0,18,291,6,0,4,0,23:36:50,Bug,None,265
107,Swift Swim,0,7,0,7,2023-10-11,7,0,11,57,70,1,0,Ground,16,0,30,0,0,None,2,3,3052122015,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Docile,0,2192337443,927450556,4,0,none,0,False,6772,7,0,16,8,0,16,296,7,0,27,0,23:37:02,Water,Grass,270
83,Shield Dust,0,8,0,11,2023-10-11,7,0,24,27,70,1,0,Poison,16,0,29,0,0,None,2,3,2092496308,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naive,0,2192337443,4262764439,4,0,none,0,False,35084,6,0,2,5,0,4,291,6,0,13,0,23:37:14,Bug,None,265
72,Swift Swim,0,7,0,14,2023-10-11,8,0,22,96,70,1,0,Electric,17,0,10,0,0,None,2,4,2457207531,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Adamant,0,2192337443,282749128,4,0,none,0,False,37021,7,0,7,9,0,5,296,7,0,14,0,23:37:28,Water,Grass,270
99,Shield Dust,0,7,0,7,2023-10-11,7,0,19,27,70,1,0,Water,15,0,2,0,0,None,2,3,2959277848,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Rash,0,2192337443,852399419,4,0,none,0,False,20346,6,0,24,6,0,29,291,6,0,18,0,23:37:41,Bug,None,265
99,Rain Dish,1,7,0,29,2023-10-11,7,0,17,57,70,1,0,Water,16,0,30,0,0,None,2,3,2456614844,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Rash,0,2192337443,281058719,4,0,none,0,False,26064,7,0,6,7,0,7,296,7,0,10,0,23:37:53,Water,Grass,270
99,Run Away,0,8,0,9,2023-10-11,8,0,23,64,70,1,0,Ground,17,0,16,0,0,None,2,4,1761886185,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Calm,0,2192337443,3953677770,4,0,none,0,False,22253,8,0,20,7,0,12,287,8,0,19,0,23:38:06,Dark,None,261
91,Rain Dish,1,7,0,22,2023-10-11,6,0,2,57,70,1,0,Fighting,16,0,31,0,0,None,2,3,2768740484,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Lax,0,2192337443,665569959,4,0,none,0,False,1411,8,0,20,7,0,4,296,7,0,12,0,23:38:19,Water,Grass,270
114,Pickup,0,6,0,3,2023-10-11,7,0,30,27,70,1,0,Grass,15,0,17,0,0,None,2,3,467367754,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Hasty,0,2192337443,2574720361,4,0,none,0,False,27793,7,0,30,7,0,17,289,9,0,17,0,23:38:32,Normal,None,263
75,Run Away,0,8,0,10,2023-10-11,6,0,6,27,70,1,0,Flying,15,0,18,0,0,None,2,3,3539927413,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,1347644246,4,0,none,0,False,54154,7,0,8,6,0,2,287,8,0,31,0,23:38:46,Dark,None,261
65,Rain Dish,1,5,0,4,2023-10-11,7,0,8,57,70,1,0,Electric,15,0,15,0,0,None,2,3,162275918,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Modest,0,2192337443,2332051565,4,0,none,0,False,11234,7,0,1,8,0,11,296,7,0,26,0,23:38:58,Water,Grass,270
84,Rain Dish,1,7,0,20,2023-10-11,7,0,13,96,70,1,0,Flying,17,0,15,0,0,None,2,4,616924940,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Bold,0,2192337443,2791959855,4,0,none,0,False,41929,8,0,4,9,0,10,296,8,0,22,0,23:39:11,Water,Grass,270
81,Shield Dust,0,8,0,19,2023-10-11,7,0,13,27,70,1,0,Bug,15,0,6,0,0,None,2,3,480790383,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,2651073868,4,0,none,0,False,23495,6,0,15,7,0,16,291,6,0,12,0,23:39:26,Bug,None,265
84,Run Away,0,9,0,8,2023-10-11,8,0,9,64,70,1,0,Psychic,18,0,31,0,0,None,2,4,241130990,301994751,0,18,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Careful,0,2192337443,2364749773,4,0,none,0,False,21425,6,0,11,7,0,11,287,8,0,14,0,23:39:39,Dark,None,261
115,Pickup,0,7,0,15,2023-10-11,7,0,24,27,70,1,0,Fighting,15,0,22,0,0,None,2,3,1611658032,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Gentle,0,2192337443,3802372371,4,0,none,0,False,37695,6,0,4,8,0,26,289,9,0,24,0,23:39:51,Normal,None,263
71,Shield Dust,0,8,0,10,2023-10-11,7,0,4,27,70,1,0,Ice,16,0,12,0,0,None,2,3,1042646247,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naive,0,2192337443,3163156164,4,0,none,0,False,47810,6,0,11,6,0,27,291,6,0,7,0,23:40:03,Bug,None,265
77,Swift Swim,0,7,0,8,2023-10-11,8,0,27,96,70,1,0,Psychic,18,0,20,0,0,None,2,4,1842852777,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,4017871242,4,0,none,0,False,56958,8,0,13,9,0,9,296,6,0,0,0,23:40:16,Water,Grass,270
105,Swift Swim,0,8,0,25,2023-10-11,8,0,17,96,70,1,0,Flying,17,0,7,0,0,None,2,4,576465763,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naughty,0,2192337443,2700099904,4,0,none,0,False,2367,9,0,28,8,0,10,296,8,0,18,0,23:40:28,Water,Grass,270
131,Shield Dust,0,8,0,11,2023-10-11,8,0,22,64,70,1,0,Grass,18,0,18,0,0,None,2,4,1740331071,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Calm,0,2192337443,3843502620,4,0,none,0,False,16260,7,0,30,8,0,29,291,7,0,21,0,23:40:45,Bug,None,265
117,Shield Dust,0,8,0,9,2023-10-11,9,0,30,64,70,1,0,Grass,18,0,30,0,0,None,2,4,132041155,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lax,0,2192337443,2238882784,4,0,none,0,False,52765,7,0,18,7,0,21,291,6,0,9,0,23:41:00,Bug,None,265
76,Run Away,0,8,0,3,2023-10-11,7,0,24,27,70,1,135,Grass,15,0,5,0,0,Pecha Berry,2,3,1383886798,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Impish,0,2192337443,3503293933,4,0,none,0,False,15794,6,0,16,7,0,23,287,7,0,5,0,23:41:12,Dark,None,261
105,Shield Dust,0,8,0,9,2023-10-11,8,0,6,64,70,1,0,Fire,18,0,29,0,0,None,2,4,3296734032,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lax,0,2192337443,1177305459,4,0,none,0,False,61392,7,0,14,7,0,19,291,7,0,28,0,23:41:25,Bug,None,265
114,Shield Dust,0,8,0,10,2023-10-11,7,0,18,27,70,1,0,Electric,16,0,30,0,0,None,2,3,546291189,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Docile,0,2192337443,2720258006,4,0,none,0,False,40314,6,0,9,7,0,25,291,6,0,22,0,23:41:38,Bug,None,265
74,Run Away,0,7,0,6,2023-10-11,7,0,21,27,70,1,0,Dragon,15,0,24,0,0,None,2,3,2587254343,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Modest,0,2192337443,412759140,4,0,none,0,False,50289,7,0,9,7,0,7,287,7,0,7,0,23:41:50,Dark,None,261
73,Run Away,0,9,0,11,2023-10-11,7,0,12,64,70,1,0,Fire,16,0,1,0,0,None,2,4,144953233,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Mild,0,2192337443,2316281266,4,0,none,0,False,50994,8,0,28,8,0,15,287,8,0,6,0,23:42:04,Dark,None,261
83,Pickup,0,7,0,13,2023-10-11,7,0,0,27,70,1,0,Electric,15,0,2,0,0,None,2,3,2405963929,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Lax,0,2192337443,230978234,4,0,none,0,False,38897,7,0,19,7,0,23,289,9,0,26,0,23:42:16,Normal,None,263
144,Shield Dust,0,8,0,29,2023-10-11,7,0,26,27,70,1,0,Ghost,16,0,13,0,0,None,2,3,3263262604,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,1076692399,4,0,none,0,False,44301,6,0,21,7,0,30,291,6,0,25,0,23:42:29,Bug,None,265
