IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
134,Run Away,0,8,0,7,2023-10-07,6,0,24,27,70,1,0,Psychic,15,0,27,0,0,None,2,3,3668596868,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Mild,0,2192337443,1476801191,4,0,none,0,False,33326,7,0,29,7,0,23,287,7,0,24,0,07:12:32,Dark,None,261
96,Pickup,0,7,0,13,2023-10-07,7,0,8,27,70,1,0,Psychic,16,0,27,0,0,None,2,3,479235314,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Brave,0,2192337443,2654791377,4,0,none,0,False,36962,7,0,25,7,0,9,289,8,0,14,0,07:12:45,Normal,None,263
125,Shield Dust,0,7,0,29,2023-10-07,7,0,25,27,70,1,0,Dragon,16,0,30,0,0,None,2,3,806155906,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bold,0,2192337443,2996870305,4,0,none,0,False,50830,6,0,23,6,0,3,291,6,0,15,0,07:12:58,Bug,None,265
96,Run Away,0,10,0,22,2023-10-07,8,0,10,64,70,1,0,Ice,17,0,5,0,0,None,2,4,1839714559,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Docile,0,2192337443,4010523356,4,0,none,0,False,48472,8,0,15,7,0,13,287,9,0,31,0,07:13:10,Dark,None,261
93,Rain Dish,1,7,0,6,2023-10-07,7,0,6,96,70,1,0,Ice,18,0,28,0,0,None,2,4,1568804226,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Adamant,0,2192337443,3744360353,4,0,none,0,False,20480,7,0,19,10,0,27,296,7,0,7,0,07:13:22,Water,Grass,270
104,Synchronize,0,7,0,22,2023-10-07,8,0,29,80,35,1,0,Rock,16,0,18,0,0,None,2,4,1492148547,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Serious,0,2192337443,3663465312,4,0,none,0,False,14771,9,0,13,8,0,6,393,8,0,16,0,07:13:36,Psychic,None,280
124,Rain Dish,1,7,0,12,2023-10-07,7,0,20,57,70,1,0,Steel,16,0,21,0,0,None,2,3,168276144,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Serious,0,2192337443,2292963987,4,0,none,0,False,47799,7,0,18,8,0,23,296,7,0,30,0,07:13:48,Water,Grass,270
112,Run Away,0,10,0,19,2023-10-07,8,0,5,64,70,1,0,Steel,17,0,22,0,0,None,2,4,1987089111,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Docile,0,2192337443,4108122356,4,0,none,0,False,58535,8,0,27,7,0,10,287,8,0,29,0,07:14:00,Dark,None,261
62,Shield Dust,0,8,0,11,2023-10-07,7,0,3,27,70,1,0,Flying,15,0,4,0,0,None,2,3,665142528,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Docile,0,2192337443,2768842531,4,0,none,0,False,25253,7,0,28,6,0,6,291,6,0,10,0,07:14:13,Bug,None,265
85,Synchronize,0,7,0,4,2023-10-07,7,0,24,80,35,1,0,Electric,16,0,11,0,0,None,2,4,3700119145,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Quiet,0,2192337443,1579629642,4,0,none,0,False,35554,8,0,3,8,0,27,393,7,0,16,0,07:14:26,Psychic,None,280
61,Shield Dust,0,7,0,0,2023-10-07,6,0,17,27,70,1,0,Ghost,15,0,6,0,0,None,2,3,1497770136,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hasty,0,2192337443,3689562811,4,0,none,0,False,29150,6,0,5,7,0,22,291,6,0,11,0,07:14:38,Bug,None,265
105,Shield Dust,0,9,0,22,2023-10-07,9,0,31,64,70,1,0,Bug,18,0,15,0,0,None,2,4,2159867060,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Relaxed,0,2192337443,34643607,4,0,none,0,False,29704,7,0,29,7,0,8,291,5,0,0,0,07:14:50,Bug,None,265
70,Shield Dust,0,9,0,10,2023-10-07,7,0,0,64,70,1,0,Water,18,0,12,0,0,None,2,4,123950351,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Brave,0,2192337443,2244951852,4,0,none,0,False,21100,7,0,26,7,0,11,291,6,0,11,0,07:15:03,Bug,None,265
