IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
110,Shield Dust,0,8,0,17,2023-10-11,7,0,12,27,70,1,0,Ghost,16,0,27,0,0,None,2,3,796614232,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,2916562043,4,0,none,0,False,28963,6,0,21,6,0,6,291,7,0,27,0,03:30:13,Bug,None,265
73,Pickup,0,7,0,9,2023-10-11,6,0,2,27,70,1,0,Ghost,15,0,18,0,0,None,2,3,1260181325,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Gentle,0,2192337443,3383803246,4,0,none,0,False,40017,7,0,17,7,0,0,289,9,0,27,0,03:30:25,Normal,None,263
113,Shield Dust,0,8,0,31,2023-10-11,8,0,12,64,70,1,0,Fighting,18,0,16,0,0,None,2,4,2737971051,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Modest,0,2192337443,564032840,4,0,none,0,False,48217,7,0,28,8,0,24,291,6,0,2,0,03:30:37,Bug,None,265
76,Swift Swim,0,8,0,24,2023-10-11,8,0,20,96,70,1,0,Electric,17,0,10,0,0,None,2,4,3652243417,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Naughty,0,2192337443,1528604154,4,0,none,0,False,5737,8,0,9,8,0,1,296,7,0,12,0,03:30:49,Water,Grass,270
92,Shield Dust,0,7,0,15,2023-10-11,7,0,15,27,70,1,0,Ground,16,0,25,0,0,None,2,3,4150076322,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Modest,0,2192337443,1978747265,4,0,none,0,False,54527,6,0,14,7,0,16,291,6,0,7,0,03:31:02,Bug,None,265
120,Rain Dish,1,6,0,6,2023-10-11,7,0,25,57,70,1,0,Grass,15,0,19,0,0,None,2,3,886788100,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Impish,0,2192337443,3061266983,4,0,none,0,False,25823,7,0,22,8,0,27,296,7,0,21,0,03:31:14,Water,Grass,270
98,Pickup,0,6,0,23,2023-10-11,8,0,21,27,70,1,0,Steel,15,0,0,0,0,None,2,3,3821242755,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Calm,0,2192337443,1634722720,4,0,none,0,False,27200,7,0,21,7,0,6,289,9,0,27,0,03:31:29,Normal,None,263
94,Shield Dust,0,8,0,14,2023-10-11,7,0,26,27,70,1,0,Ice,16,0,11,0,0,None,2,3,2572568214,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Brave,0,2192337443,469380277,4,0,none,0,False,57280,6,0,23,6,0,5,291,5,0,15,0,03:31:41,Bug,None,265
151,Run Away,0,9,0,31,2023-10-11,6,0,12,27,70,1,0,Fire,16,0,31,0,0,None,2,3,161233409,268439807,0,16,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Mild,0,2192337443,2335199266,4,0,none,0,False,13213,7,0,24,7,0,23,287,8,0,30,0,03:31:54,Dark,None,261
127,Swift Swim,0,7,0,3,2023-10-11,8,0,26,96,70,1,0,Ghost,18,0,26,0,0,None,2,4,2523886509,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Relaxed,0,2192337443,348330382,4,0,none,0,False,58818,9,0,31,10,0,26,296,7,0,15,0,03:32:08,Water,Grass,270
76,Shield Dust,0,7,0,6,2023-10-11,7,0,2,27,70,1,0,Bug,16,0,14,0,0,None,2,3,1869061569,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Impish,0,2192337443,3989567458,4,0,none,0,False,62118,5,0,13,7,0,30,291,6,0,11,0,03:32:21,Bug,None,265
94,Run Away,0,8,0,12,2023-10-11,6,0,29,27,70,1,0,Flying,15,0,13,0,0,None,2,3,3255059685,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,1084763846,4,0,none,0,False,34529,7,0,18,6,0,4,287,7,0,18,0,03:32:34,Dark,None,261
86,Run Away,0,8,0,9,2023-10-11,7,0,31,27,70,1,135,Ground,15,0,13,0,0,Pecha Berry,2,3,3647038101,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Mild,0,2192337443,1540163766,4,0,none,0,False,48116,7,0,22,6,0,0,287,7,0,11,0,03:32:46,Dark,None,261
75,Shield Dust,0,7,0,3,2023-10-11,7,0,1,27,70,1,0,Ice,16,0,17,0,0,None,2,3,800389262,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Docile,0,2192337443,2904068781,4,0,none,0,False,55098,6,0,23,7,0,31,291,6,0,0,0,03:32:58,Bug,None,265
