IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
103,Run Away,0,9,0,28,2023-12-16,7,0,0,27,70,1,0,Fighting,15,0,17,0,0,None,2,3,2945062797,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Serious,0,2192337443,757497262,4,0,none,0,False,47111,6,0,6,7,0,24,287,7,0,28,0,20:13:43,Dark,None,261
94,Trace,1,6,0,12,2023-12-16,7,0,7,80,35,1,0,Ghost,17,0,25,0,0,None,2,4,3637156176,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Timid,0,2192337443,1516696435,4,0,none,0,False,16794,9,0,15,8,0,14,393,9,0,21,0,20:13:55,Psychic,None,280
76,Run Away,0,8,0,11,2023-12-16,7,0,9,27,70,1,0,Grass,15,0,14,0,0,None,2,3,64641764,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quirky,0,2192337443,2172006599,4,0,none,0,False,22846,7,0,10,7,0,15,287,7,0,17,0,20:14:11,Dark,None,261
97,Pickup,0,7,0,25,2023-12-16,8,0,21,27,70,1,0,Bug,16,0,30,0,0,None,2,3,2544112583,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Adamant,0,2192337443,352877028,4,0,none,0,False,33891,5,0,5,7,0,4,289,8,0,12,0,20:14:25,Normal,None,263
96,Run Away,0,8,0,1,2023-12-16,8,0,23,64,70,1,0,Steel,17,0,28,0,0,None,2,4,830141898,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bold,0,2192337443,3017187305,4,0,none,0,False,50352,8,0,29,7,0,12,287,7,0,3,0,20:14:40,Dark,None,261
98,Shield Dust,0,8,0,29,2023-12-16,7,0,1,27,70,1,0,Flying,16,0,28,0,0,None,2,3,1018721812,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Impish,0,2192337443,3188988983,4,0,none,0,False,19116,5,0,12,7,0,26,291,6,0,2,0,20:14:52,Bug,None,265
106,Pickup,0,6,0,10,2023-12-16,8,0,31,27,70,1,0,Poison,15,0,14,0,0,None,2,3,1251976621,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Calm,0,2192337443,3358838670,4,0,none,0,False,61234,7,0,26,8,0,20,289,8,0,5,0,20:15:06,Normal,None,263
78,Rain Dish,1,7,0,1,2023-12-16,7,0,6,96,70,1,0,Ghost,18,0,21,0,0,None,2,4,3104333780,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Jolly,0,2192337443,1000617463,4,0,none,0,False,59100,7,0,7,9,0,18,296,8,0,25,0,20:15:18,Water,Grass,270
97,Run Away,0,8,0,9,2023-12-16,7,0,18,27,70,1,0,Grass,15,0,8,0,0,None,2,3,1128974846,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quiet,0,2192337443,3253117917,4,0,none,0,False,35508,6,0,6,7,0,25,287,7,0,31,0,20:15:31,Dark,None,261
96,Run Away,0,9,0,27,2023-12-16,6,0,9,27,70,1,0,Grass,15,0,16,0,0,None,2,3,2056778667,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,4164655496,4,0,none,0,False,35132,7,0,16,7,0,27,287,7,0,1,0,20:15:45,Dark,None,261
34,Run Away,0,8,0,4,2023-12-16,7,0,3,27,70,1,135,Flying,15,0,9,0,0,Pecha Berry,2,3,3668501128,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naive,0,2192337443,1476692139,4,0,none,0,False,14368,6,0,2,6,0,8,287,7,0,8,0,20:15:57,Dark,None,261
116,Rain Dish,1,8,0,28,2023-12-16,7,0,10,96,70,1,0,Rock,18,0,21,0,0,None,2,4,4071768878,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Docile,0,2192337443,1881024781,4,0,none,0,False,45468,8,0,9,9,0,18,296,8,0,30,0,20:16:09,Water,Grass,270
95,Run Away,0,11,0,31,2023-12-16,8,0,5,64,70,1,0,Dragon,17,0,22,0,0,None,2,4,24185000,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,2212323979,4,0,none,0,False,2521,7,0,3,6,0,9,287,8,0,25,0,20:16:23,Dark,None,261
108,Run Away,0,9,0,26,2023-12-16,6,0,13,27,70,1,0,Flying,15,0,7,0,0,None,2,3,64067576,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,2172517851,4,0,none,0,False,37929,7,0,28,6,0,6,287,7,0,28,0,20:16:37,Dark,None,261
87,Run Away,0,7,0,5,2023-12-16,7,0,24,27,70,1,0,Rock,15,0,3,0,0,None,2,3,1474330977,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Calm,0,2192337443,3578587970,4,0,none,0,False,54913,7,0,25,6,0,6,287,7,0,24,0,20:16:49,Dark,None,261
95,Run Away,0,8,0,2,2023-12-16,7,0,10,27,70,1,0,Flying,15,0,6,0,0,None,2,3,2883837824,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quirky,0,2192337443,693089699,4,0,none,0,False,29795,7,0,28,7,0,24,287,7,0,25,0,20:17:04,Dark,None,261
75,Run Away,0,8,0,8,2023-12-16,7,0,0,27,70,1,0,Fighting,15,0,29,0,0,None,2,3,689690123,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quiet,0,2192337443,2880945192,4,0,none,0,False,65296,7,0,30,6,0,6,287,6,0,2,0,20:17:18,Dark,None,261
78,Run Away,0,9,0,5,2023-12-16,9,0,30,64,70,1,0,Fire,17,0,12,0,0,None,2,4,2331432036,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,140164679,4,0,none,0,False,24210,8,0,16,6,0,3,287,8,0,12,0,20:17:32,Dark,None,261
129,Pickup,0,7,0,25,2023-12-16,7,0,23,27,70,1,0,Dragon,15,0,16,0,0,None,2,3,4036012461,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Gentle,0,2192337443,1916584846,4,0,none,0,False,22845,7,0,15,8,0,19,289,9,0,31,0,20:17:44,Normal,None,263
103,Run Away,0,10,0,18,2023-12-16,8,0,26,64,70,1,0,Bug,17,0,21,0,0,None,2,4,982698164,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quirky,0,2192337443,3091112599,4,0,none,0,False,61990,7,0,5,8,0,22,287,8,0,11,0,20:17:56,Dark,None,261
95,Shield Dust,0,7,0,9,2023-12-16,7,0,19,27,70,1,0,Flying,15,0,3,0,0,None,2,3,4140967313,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Rash,0,2192337443,1954434994,4,0,none,0,False,54083,6,0,16,6,0,28,291,6,0,20,0,20:18:08,Bug,None,265
107,Pickup,0,8,0,22,2023-12-16,9,0,26,64,70,1,0,Steel,18,0,28,0,0,None,2,4,2885735319,301994751,0,18,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Bashful,0,2192337443,783071668,4,0,none,0,False,32663,7,0,6,8,0,1,289,10,0,24,0,20:18:21,Normal,None,263
114,Shield Dust,0,7,0,28,2023-12-16,7,0,19,27,70,1,0,Grass,16,0,23,0,0,None,2,3,1927239841,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Timid,0,2192337443,4034081410,4,0,none,0,False,10878,6,0,18,6,0,5,291,6,0,21,0,20:18:34,Bug,None,265
64,Shield Dust,0,8,0,12,2023-12-16,7,0,1,27,70,1,0,Psychic,15,0,1,0,0,None,2,3,1700177213,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,3891973918,4,0,none,0,False,49259,6,0,17,7,0,7,291,6,0,26,0,20:18:47,Bug,None,265
