IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
49,Pickup,0,7,0,18,2023-10-13,7,0,10,27,70,1,0,Water,15,0,1,0,0,None,2,3,2859330721,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Sassy,0,2192337443,683771522,4,0,none,0,False,18124,6,0,4,7,0,7,289,7,0,9,0,18:03:14,Normal,None,263
63,Shield Dust,0,7,0,1,2023-10-13,7,0,23,27,70,1,0,Flying,15,0,9,0,0,None,2,3,723367446,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,2847005749,4,0,none,0,False,40203,6,0,18,6,0,6,291,6,0,6,0,18:03:26,Bug,None,265
111,Shield Dust,0,8,0,16,2023-10-13,7,0,4,27,70,1,0,Steel,16,0,12,0,0,None,2,3,2487631910,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Impish,0,2192337443,384444933,4,0,none,0,False,54368,6,0,28,7,0,25,291,6,0,26,0,18:03:38,Bug,None,265
69,Pickup,0,8,0,22,2023-10-13,9,0,26,64,70,1,0,Ice,17,0,2,0,0,None,2,4,87218606,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Jolly,0,2192337443,2275324813,4,0,none,0,False,56476,6,0,3,8,0,5,289,11,0,11,0,18:03:53,Normal,None,263
83,Rain Dish,1,7,0,1,2023-10-13,8,0,28,96,70,1,0,Grass,17,0,8,0,0,None,2,4,351514004,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Sassy,0,2192337443,2522859447,4,0,none,0,False,47463,9,0,20,9,0,5,296,7,0,21,0,18:04:05,Water,Grass,270
84,Run Away,0,8,0,10,2023-10-13,7,0,9,27,70,1,0,Dragon,15,0,26,0,0,None,2,3,1349163507,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,3536253904,4,0,none,0,False,51609,7,0,25,5,0,5,287,7,0,9,0,18:04:17,Dark,None,261
86,Swift Swim,0,7,0,14,2023-10-13,7,0,12,57,70,1,0,Rock,15,0,13,0,0,None,2,3,1347859927,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,3539656692,4,0,none,0,False,58753,8,0,21,8,0,0,296,6,0,26,0,18:04:32,Water,Grass,270
112,Shield Dust,0,8,0,27,2023-10-13,8,0,31,27,70,1,0,Psychic,16,0,18,0,0,None,2,3,3185381127,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bashful,0,2192337443,1064396068,4,0,none,0,False,45786,6,0,3,7,0,29,291,6,0,4,0,18:04:46,Bug,None,265
105,Swift Swim,0,8,0,15,2023-10-13,6,0,1,96,70,1,0,Electric,18,0,29,0,0,None,2,4,1418734099,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Mild,0,2192337443,3594272816,4,0,none,0,False,32387,9,0,28,9,0,15,296,8,0,17,0,18:04:59,Water,Grass,270
114,Swift Swim,0,8,0,16,2023-10-13,8,0,23,96,70,1,0,Poison,18,0,30,0,0,None,2,4,987185109,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Adamant,0,2192337443,3095090678,4,0,none,0,False,1282,8,0,28,9,0,6,296,7,0,11,0,18:05:11,Water,Grass,270
83,Shield Dust,0,8,0,9,2023-10-13,8,0,22,64,70,1,0,Fighting,17,0,4,0,0,None,2,4,1974949642,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Docile,0,2192337443,4145757481,4,0,none,0,False,8893,6,0,6,8,0,22,291,7,0,20,0,18:05:32,Bug,None,265
91,Shield Dust,0,8,0,2,2023-10-13,7,0,4,64,70,1,0,Bug,18,0,27,0,0,None,2,4,2829859769,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Serious,0,2192337443,704663962,4,0,none,0,False,37653,7,0,25,8,0,24,291,6,0,9,0,18:05:44,Bug,None,265
115,Run Away,0,9,0,27,2023-10-13,8,0,27,64,70,1,0,Dragon,17,0,20,0,0,None,2,4,4196122950,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Timid,0,2192337443,2025302885,4,0,none,0,False,15197,8,0,27,7,0,1,287,8,0,13,0,18:05:59,Dark,None,261
55,Run Away,0,9,0,3,2023-10-13,8,0,6,64,70,1,135,Ghost,16,0,0,0,0,Pecha Berry,2,4,2747572119,268439807,0,16,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Sassy,0,2192337443,560526772,4,0,none,0,False,15443,8,0,21,7,0,6,287,7,0,19,0,18:06:13,Dark,None,261
79,Swift Swim,0,7,0,19,2023-10-13,6,0,3,57,70,1,0,Bug,15,0,2,0,0,None,2,3,3807480087,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Careful,0,2192337443,1616765748,4,0,none,0,False,27622,6,0,13,8,0,24,296,7,0,18,0,18:06:25,Water,Grass,270
82,Shield Dust,0,8,0,18,2023-10-13,7,0,2,27,70,1,0,Water,16,0,12,0,0,None,2,3,3252962095,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Sassy,0,2192337443,1128802572,4,0,none,0,False,33483,6,0,24,7,0,9,291,5,0,17,0,18:06:37,Bug,None,265
69,Run Away,0,8,0,5,2023-10-13,7,0,0,27,70,1,0,Fighting,15,0,4,0,0,None,2,3,3156087346,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Serious,0,2192337443,1051883537,4,0,none,0,False,44588,7,0,28,7,0,18,287,7,0,14,0,18:06:49,Dark,None,261
85,Shield Dust,0,8,0,18,2023-10-13,6,0,23,27,70,1,0,Ghost,16,0,22,0,0,None,2,3,75028916,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lonely,0,2192337443,2262086551,4,0,none,0,False,56780,6,0,7,6,0,4,291,6,0,11,0,18:07:04,Bug,None,265
74,Rain Dish,1,7,0,0,2023-10-13,7,0,4,96,70,1,0,Water,17,0,18,0,0,None,2,4,1477340918,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Relaxed,0,2192337443,3668051157,4,0,none,0,False,14072,8,0,10,9,0,17,296,7,0,25,0,18:07:17,Water,Grass,270
117,Run Away,0,8,0,13,2023-10-13,6,0,13,27,70,1,0,Water,15,0,22,0,0,None,2,3,413473172,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hasty,0,2192337443,2584310711,4,0,none,0,False,305,7,0,16,7,0,23,287,8,0,30,0,18:07:29,Dark,None,261
96,Run Away,0,9,0,7,2023-10-13,8,0,21,64,70,1,0,Grass,17,0,28,0,0,None,2,4,3082601927,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Brave,0,2192337443,890286052,4,0,none,0,False,29307,7,0,6,8,0,17,287,7,0,17,0,18:07:41,Dark,None,261
