IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
102,Pickup,0,7,0,31,2024-01-28,6,0,15,27,70,1,0,Water,15,0,21,0,0,None,2,3,1281080992,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Mild,0,2192337443,3472348291,4,0,none,0,False,62203,7,0,16,7,0,5,289,9,0,14,0,11:14:28,Normal,None,263
98,Chlorophyll,0,7,0,12,2024-01-28,8,0,28,57,70,1,0,Poison,15,0,9,0,0,None,2,3,235010127,251662335,0,15,3,3,17,Route 102,117,10,106,30,0,0,0,0,Seedot,Brave,0,2192337443,2360185452,4,0,none,0,False,63054,7,0,28,6,0,2,299,6,0,19,0,11:14:45,Grass,None,273
86,Run Away,0,8,0,4,2024-01-28,7,0,27,27,70,1,0,Dragon,15,0,10,0,0,None,2,3,1066873793,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Impish,0,2192337443,3174783458,4,0,none,0,False,3158,6,0,7,7,0,25,287,7,0,13,0,11:14:57,Dark,None,261
99,Run Away,0,9,0,25,2024-01-28,7,0,2,27,70,1,0,Rock,15,0,27,0,0,None,2,3,2228399379,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Quirky,0,2192337443,108971824,4,0,none,0,False,10689,7,0,23,7,0,16,287,7,0,6,0,11:15:09,Dark,None,261
91,Shield Dust,0,8,0,26,2024-01-28,7,0,2,27,70,1,0,Electric,16,0,27,0,0,None,2,3,47937964,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naive,0,2192337443,2155287439,4,0,none,0,False,31607,6,0,13,6,0,11,291,6,0,12,0,11:15:22,Bug,None,265
89,Run Away,0,11,0,17,2024-01-28,9,0,31,64,70,1,0,Bug,17,0,28,0,0,None,2,4,243833088,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,2351231779,4,0,none,0,False,38792,7,0,5,6,0,4,287,7,0,4,0,11:15:34,Dark,None,261
85,Run Away,0,8,0,8,2024-01-28,8,0,29,64,70,1,0,Fire,17,0,29,0,0,None,2,4,1260615046,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Modest,0,2192337443,3381600165,4,0,none,0,False,16037,7,0,10,7,0,3,287,8,0,6,0,11:15:49,Dark,None,261
79,Run Away,0,9,0,27,2024-01-28,8,0,15,64,70,1,0,Flying,17,0,21,0,0,None,2,4,834648571,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bold,0,2192337443,3004421080,4,0,none,0,False,34884,7,0,4,7,0,4,287,8,0,8,0,11:16:03,Dark,None,261
79,Run Away,0,9,0,16,2024-01-28,7,0,4,64,70,1,0,Fighting,17,0,23,0,0,None,2,4,2083415896,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Calm,0,2192337443,4269935995,4,0,none,0,False,7030,7,0,2,8,0,28,287,8,0,6,0,11:16:18,Dark,None,261
105,Rain Dish,1,7,0,13,2024-01-28,8,0,27,96,70,1,0,Ground,18,0,30,0,0,None,2,4,3123692208,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,948152467,4,0,none,0,False,30879,8,0,4,9,0,10,296,7,0,21,0,11:16:32,Water,Grass,270
