IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
45,Run Away,0,8,0,2,2023-09-09,7,0,25,27,70,1,0,Ground,15,0,1,0,0,None,2,3,2386521134,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Impish,0,2192337443,210961933,4,0,none,0,False,57873,5,0,0,6,0,2,287,7,0,15,0,18:01:46,Dark,None,261
87,Run Away,0,8,0,8,2023-09-09,7,0,3,27,70,1,0,Fighting,15,0,20,0,0,None,2,3,327514407,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naive,0,2192337443,2435388164,4,0,none,0,False,27298,7,0,16,6,0,28,287,7,0,12,0,18:02:00,Dark,None,261
93,Shield Dust,0,8,0,23,2023-09-09,7,0,6,27,70,1,0,Fighting,16,0,22,0,0,None,2,3,1390034542,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Relaxed,0,2192337443,3497415757,4,0,none,0,False,27828,7,0,28,6,0,2,291,5,0,12,0,18:02:12,Bug,None,265
97,Synchronize,0,7,0,9,2023-09-09,7,0,0,80,35,1,0,Rock,16,0,7,0,0,None,2,4,2791344821,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Naive,0,2192337443,617406614,4,0,none,0,False,11477,9,0,29,8,0,30,393,9,0,22,0,18:02:26,Psychic,None,280
122,Run Away,0,8,0,22,2023-09-09,7,0,12,27,70,1,0,Poison,15,0,23,0,0,None,2,3,3800756709,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,1613142982,4,0,none,0,False,4975,7,0,30,7,0,24,287,6,0,11,0,18:02:40,Dark,None,261
98,Pickup,0,7,0,3,2023-09-09,8,0,2,64,70,1,0,Rock,17,0,16,0,0,None,2,4,2980200639,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Adamant,0,2192337443,856566428,4,0,none,0,False,61725,7,0,25,9,0,22,289,11,0,30,0,18:02:52,Normal,None,263
108,Rain Dish,1,8,0,30,2023-09-09,6,0,5,96,70,1,0,Psychic,17,0,15,0,0,None,2,4,4293382508,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Lonely,0,2192337443,2102115151,4,0,none,0,False,11915,8,0,5,10,0,31,296,8,0,22,0,18:03:08,Water,Grass,270
89,Run Away,0,9,0,9,2023-09-09,7,0,1,64,70,1,0,Electric,17,0,27,0,0,None,2,4,190088388,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,2314792679,4,0,none,0,False,36752,7,0,10,7,0,31,287,8,0,11,0,18:03:22,Dark,None,261
67,Shield Dust,0,7,0,0,2023-09-09,7,0,18,27,70,1,0,Electric,16,0,11,0,0,None,2,3,1950865297,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Impish,0,2192337443,4142644658,4,0,none,0,False,41942,5,0,21,7,0,9,291,6,0,8,0,18:03:35,Bug,None,265
94,Run Away,0,8,0,9,2023-09-09,6,0,26,27,70,1,0,Grass,15,0,1,0,0,None,2,3,2285435757,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Hasty,0,2192337443,177508686,4,0,none,0,False,29525,7,0,8,7,0,19,287,8,0,31,0,18:03:49,Dark,None,261
