IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
123,Pickup,0,7,0,28,2024-05-08,7,0,23,27,70,1,0,Dragon,15,0,9,0,0,None,2,3,873917479,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Mild,0,2192337443,3065677316,4,0,none,0,False,55345,7,0,7,8,0,27,289,9,0,29,0,23:51:54,Normal,None,263
125,Pickup,0,7,0,26,2024-05-08,9,0,20,64,70,1,0,Flying,17,0,8,0,0,None,2,4,3735632636,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Bold,0,2192337443,1543852255,4,0,none,0,False,58453,8,0,30,9,0,22,289,10,0,19,0,23:52:07,Normal,None,263
53,Swift Swim,0,6,0,1,2024-05-08,8,0,18,96,70,1,0,Rock,17,0,9,0,0,None,2,4,2404239209,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Calm,0,2192337443,232893770,4,0,none,0,False,18468,8,0,13,9,0,10,296,7,0,2,0,23:52:19,Water,Grass,270
105,Rain Dish,1,7,0,25,2024-05-08,8,0,24,96,70,1,0,Grass,17,0,14,0,0,None,2,4,1031786708,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Modest,0,2192337443,3218324215,4,0,none,0,False,60843,9,0,26,9,0,3,296,7,0,13,0,23:52:31,Water,Grass,270
75,Shield Dust,0,8,0,28,2024-05-08,7,0,10,27,70,1,0,Electric,16,0,11,0,0,None,2,3,3847990303,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Jolly,0,2192337443,1744291388,4,0,none,0,False,18756,5,0,7,7,0,17,291,6,0,2,0,23:52:45,Bug,None,265
71,Run Away,0,8,0,10,2024-05-08,7,0,9,27,70,1,135,Bug,15,0,13,0,0,Pecha Berry,2,3,3465502125,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Careful,0,2192337443,1277376398,4,0,none,0,False,37666,6,0,15,6,0,0,287,7,0,24,0,23:52:57,Dark,None,261
129,Pickup,0,7,0,9,2024-05-08,8,0,17,64,70,1,0,Water,18,0,26,0,0,None,2,4,566355089,301994751,0,18,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Serious,0,2192337443,2741866162,4,0,none,0,False,50512,8,0,30,9,0,19,289,10,0,28,0,23:53:09,Normal,None,263
120,Shield Dust,0,9,0,25,2024-05-08,8,0,10,64,70,1,0,Psychic,18,0,25,0,0,None,2,4,3738643458,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Adamant,0,2192337443,1551582753,4,0,none,0,False,62165,5,0,3,8,0,31,291,7,0,26,0,23:53:23,Bug,None,265
74,Pickup,0,6,0,4,2024-05-08,7,0,4,27,70,1,0,Steel,15,0,13,0,0,None,2,3,2966263374,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Jolly,0,2192337443,845282413,4,0,none,0,False,9859,6,0,14,8,0,31,289,8,0,8,0,23:53:35,Normal,None,263
135,Run Away,0,9,0,25,2024-05-08,7,0,27,27,70,1,0,Steel,15,0,21,0,0,None,2,3,171226555,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Jolly,0,2192337443,2291720088,4,0,none,0,False,49039,6,0,13,7,0,20,287,7,0,29,0,23:53:49,Dark,None,261
