IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
100,Run Away,0,8,0,15,2024-01-04,7,0,27,27,70,1,0,Psychic,15,0,28,0,0,None,2,3,2099401831,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,4287512132,4,0,none,0,False,10565,7,0,25,6,0,5,287,6,0,0,0,08:30:53,Dark,None,261
59,Run Away,0,8,0,20,2024-01-04,7,0,6,27,70,1,0,Fighting,15,0,3,0,0,None,2,3,808811775,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Impish,0,2192337443,2996377308,4,0,none,0,False,19658,6,0,24,6,0,2,287,7,0,4,0,08:31:06,Dark,None,261
111,Shield Dust,0,7,0,23,2024-01-04,7,0,13,27,70,1,0,Water,16,0,20,0,0,None,2,3,2698658733,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Bold,0,2192337443,578169230,4,0,none,0,False,58231,6,0,18,7,0,7,291,7,0,30,0,08:31:20,Bug,None,265
105,Pickup,0,7,0,14,2024-01-04,7,0,11,27,70,1,0,Dragon,16,0,29,0,0,None,2,3,2730693190,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Naughty,0,2192337443,544176229,4,0,none,0,False,45189,7,0,23,6,0,1,289,9,0,27,0,08:31:32,Normal,None,263
110,Pickup,0,7,0,13,2024-01-04,8,0,29,27,70,1,0,Steel,15,0,2,0,0,None,2,3,2796826766,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Adamant,0,2192337443,605575853,4,0,none,0,False,38458,6,0,21,8,0,24,289,9,0,21,0,08:31:45,Normal,None,263
111,Shield Dust,0,9,0,27,2024-01-04,9,0,31,64,70,1,0,Water,18,0,14,0,0,None,2,4,1232217424,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naughty,0,2192337443,3420344179,4,0,none,0,False,27682,7,0,16,7,0,23,291,6,0,0,0,08:31:59,Bug,None,265
81,Shield Dust,0,9,0,24,2024-01-04,7,0,4,64,70,1,0,Flying,18,0,20,0,0,None,2,4,2030537858,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Jolly,0,2192337443,4222346913,4,0,none,0,False,62853,5,0,8,7,0,2,291,7,0,23,0,08:32:11,Bug,None,265
116,Swift Swim,0,7,0,10,2024-01-04,8,0,24,96,70,1,0,Water,17,0,16,0,0,None,2,4,2055990601,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Jolly,0,2192337443,4163340138,4,0,none,0,False,38850,7,0,16,9,0,19,296,8,0,31,0,08:32:24,Water,Grass,270
117,Shield Dust,0,8,0,19,2024-01-04,6,0,16,27,70,1,0,Ghost,16,0,22,0,0,None,2,3,1276172609,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hasty,0,2192337443,3468473186,4,0,none,0,False,38225,6,0,25,7,0,18,291,6,0,17,0,08:32:36,Bug,None,265
103,Swift Swim,0,7,0,17,2024-01-04,6,0,1,57,70,1,0,Steel,15,0,13,0,0,None,2,3,661407625,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,2780835242,4,0,none,0,False,24805,8,0,25,8,0,20,296,6,0,27,0,08:32:48,Water,Grass,270
