IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
104,Shield Dust,0,8,0,12,2024-05-06,7,0,23,27,70,1,0,Dragon,16,0,12,0,0,None,2,3,3627801055,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Brave,0,2192337443,1519891452,4,0,none,0,False,484,6,0,13,7,0,29,291,5,0,15,0,03:39:34,Bug,None,265
99,Synchronize,0,8,0,26,2024-05-06,7,0,30,80,35,1,0,Steel,16,0,0,0,0,None,2,4,4168213791,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Lonely,0,2192337443,2061340476,4,0,none,0,False,7534,9,0,12,8,0,11,393,9,0,20,0,03:39:46,Psychic,None,280
120,Pickup,0,7,0,7,2024-05-06,8,0,23,27,70,1,0,Ground,16,0,29,0,0,None,2,3,1812578299,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Quiet,0,2192337443,4003845592,4,0,none,0,False,54258,7,0,28,8,0,26,289,7,0,7,0,03:39:58,Normal,None,263
89,Rain Dish,1,7,0,21,2024-05-06,6,0,0,57,70,1,0,Dragon,16,0,25,0,0,None,2,3,170589780,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Relaxed,0,2192337443,2290521207,4,0,none,0,False,62590,7,0,9,8,0,15,296,6,0,19,0,03:40:11,Water,Grass,270
112,Shield Dust,0,8,0,22,2024-05-06,7,0,11,27,70,1,0,Fire,15,0,4,0,0,None,2,3,3025541535,251662335,0,15,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quiet,0,2192337443,922383292,4,0,none,0,False,44489,6,0,26,7,0,29,291,5,0,20,0,03:40:24,Bug,None,265
89,Run Away,0,9,0,1,2024-05-06,8,0,21,64,70,1,0,Dragon,17,0,18,0,0,None,2,4,1024972517,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naive,0,2192337443,3216751814,4,0,none,0,False,60402,7,0,1,7,0,17,287,9,0,31,0,03:40:36,Dark,None,261
68,Pickup,0,7,0,4,2024-05-06,9,0,23,64,70,1,0,Poison,17,0,6,0,0,None,2,4,3573297475,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Careful,0,2192337443,1448106848,4,0,none,0,False,58815,6,0,4,8,0,16,289,10,0,15,0,03:40:48,Normal,None,263
109,Swift Swim,0,7,0,22,2024-05-06,7,0,27,57,70,1,0,Fighting,15,0,10,0,0,None,2,3,2063586141,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,4166236542,4,0,none,0,False,43426,8,0,22,8,0,2,296,6,0,26,0,03:41:03,Water,Grass,270
64,Swift Swim,0,6,0,1,2024-05-06,6,0,2,57,70,1,0,Ice,16,0,20,0,0,None,2,3,687446835,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,2857758992,4,0,none,0,False,46026,7,0,17,8,0,3,296,6,0,21,0,03:41:15,Water,Grass,270
77,Shield Dust,0,9,0,24,2024-05-06,7,0,3,64,70,1,0,Ghost,17,0,8,0,0,None,2,4,1051885697,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naughty,0,2192337443,3156142754,4,0,none,0,False,48691,6,0,9,6,0,2,291,7,0,31,0,03:41:31,Bug,None,265
