IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
103,Rain Dish,1,8,0,26,2024-03-08,7,0,17,96,70,1,0,Psychic,18,0,30,0,0,None,2,4,37353086,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Mild,0,2192337443,2157288541,4,0,none,0,False,62535,8,0,1,9,0,13,296,8,0,16,0,02:16:15,Water,Grass,270
103,Pickup,0,6,0,23,2024-03-08,8,0,31,27,70,1,0,Steel,15,0,3,0,0,None,2,3,1612330249,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Bold,0,2192337443,3803602730,4,0,none,0,False,21779,7,0,19,7,0,16,289,8,0,11,0,02:16:27,Normal,None,263
83,Run Away,0,8,0,18,2024-03-08,7,0,14,27,70,1,0,Bug,15,0,3,0,0,None,2,3,1096763832,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Impish,0,2192337443,3287491483,4,0,none,0,False,2279,6,0,21,7,0,16,287,7,0,11,0,02:16:40,Dark,None,261
121,Run Away,0,9,0,26,2024-03-08,7,0,13,27,70,1,0,Fire,15,0,17,0,0,None,2,3,3675333718,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Jolly,0,2192337443,1505578613,4,0,none,0,False,65351,6,0,20,7,0,23,287,7,0,22,0,02:16:52,Dark,None,261
52,Run Away,0,8,0,7,2024-03-08,7,0,14,27,70,1,0,Grass,15,0,13,0,0,None,2,3,1315804051,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,3435264432,4,0,none,0,False,56830,6,0,6,6,0,3,287,6,0,9,0,02:17:04,Dark,None,261
67,Run Away,0,8,0,9,2024-03-08,7,0,17,27,70,1,0,Water,15,0,8,0,0,None,2,3,3099627543,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Bashful,0,2192337443,980220468,4,0,none,0,False,10455,7,0,8,7,0,23,287,7,0,2,0,02:17:18,Dark,None,261
80,Shield Dust,0,7,0,6,2024-03-08,7,0,10,27,70,1,0,Poison,16,0,15,0,0,None,2,3,643823260,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Quirky,0,2192337443,2767428799,4,0,none,0,False,53443,6,0,22,7,0,20,291,6,0,7,0,02:17:30,Bug,None,265
79,Run Away,0,8,0,7,2024-03-08,7,0,18,27,70,1,0,Rock,15,0,9,0,0,None,2,3,593359299,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Docile,0,2192337443,2716965856,4,0,none,0,False,53918,7,0,25,7,0,18,287,7,0,2,0,02:17:45,Dark,None,261
109,Shield Dust,0,9,0,30,2024-03-08,7,0,29,64,70,1,0,Bug,17,0,5,0,0,None,2,4,389237044,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Mild,0,2192337443,2510234391,4,0,none,0,False,24071,6,0,1,8,0,28,291,7,0,16,0,02:17:59,Bug,None,265
117,Run Away,0,9,0,31,2024-03-08,7,0,19,27,70,1,0,Electric,15,0,21,0,0,None,2,3,2810966711,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Docile,0,2192337443,623351956,4,0,none,0,False,21820,7,0,30,7,0,11,287,7,0,5,0,02:18:12,Dark,None,261
