IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
134,Run Away,0,9,0,31,2023-10-27,8,0,14,64,70,1,0,Psychic,18,0,31,0,0,None,2,4,1797753944,301994751,0,18,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Timid,0,2192337443,3918259835,4,0,none,0,False,59263,8,0,29,7,0,1,287,8,0,28,0,04:14:20,Dark,None,261
124,Pickup,0,8,0,15,2023-10-27,9,0,19,64,70,1,0,Flying,18,0,24,0,0,None,2,4,2772535723,301994751,0,18,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Naughty,0,2192337443,669901704,4,0,none,0,False,11498,8,0,18,8,0,24,289,10,0,24,0,04:14:32,Normal,None,263
81,Swift Swim,0,8,0,17,2023-10-27,8,0,18,96,70,1,0,Dragon,17,0,3,0,0,None,2,4,297846259,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Careful,0,2192337443,2473373648,4,0,none,0,False,54323,7,0,17,9,0,15,296,7,0,11,0,04:14:44,Water,Grass,270
85,Rain Dish,1,7,0,18,2023-10-27,7,0,7,57,70,1,0,Ghost,15,0,8,0,0,None,2,3,2824307758,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quirky,0,2192337443,721153549,4,0,none,0,False,11385,8,0,23,8,0,20,296,7,0,9,0,04:14:57,Water,Grass,270
80,Pickup,0,6,0,3,2023-10-27,7,0,18,27,70,1,0,Ice,16,0,28,0,0,None,2,3,831349641,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Lonely,0,2192337443,3005286826,4,0,none,0,False,20996,7,0,17,7,0,11,289,8,0,3,0,04:15:10,Normal,None,263
128,Swift Swim,0,7,0,31,2023-10-27,8,0,27,96,70,1,0,Psychic,17,0,8,0,0,None,2,4,3339994223,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Bold,0,2192337443,1169698380,4,0,none,0,False,33659,8,0,15,9,0,23,296,8,0,24,0,04:15:23,Water,Grass,270
57,Run Away,0,10,0,24,2023-10-27,7,0,6,64,70,1,0,Bug,17,0,13,0,0,None,2,4,276703831,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,2463252596,4,0,none,0,False,14889,7,0,9,7,0,2,287,7,0,3,0,04:15:35,Dark,None,261
41,Pickup,0,6,0,11,2023-10-27,7,0,8,27,70,1,0,Rock,15,0,7,0,0,None,2,3,1816593895,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Bold,0,2192337443,4008406980,4,0,none,0,False,27040,7,0,11,7,0,4,289,8,0,0,0,04:15:47,Normal,None,263
100,Swift Swim,0,7,0,20,2023-10-27,7,0,31,57,70,1,0,Flying,16,0,23,0,0,None,2,3,724724075,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Relaxed,0,2192337443,2845705032,4,0,none,0,False,16985,7,0,16,8,0,6,296,5,0,4,0,04:15:59,Water,Grass,270
71,Synchronize,0,6,0,6,2023-10-27,7,0,0,80,35,1,0,Ice,16,0,16,0,0,None,2,4,466789417,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Bold,0,2192337443,2575224330,4,0,none,0,False,49147,8,0,9,8,0,13,393,9,0,27,0,04:16:11,Psychic,None,280
