IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
137,Trace,1,8,0,26,2023-09-26,7,0,14,80,35,1,0,Electric,16,0,17,0,0,None,2,4,4129821254,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Naughty,0,2192337443,1954838629,4,0,none,0,False,58478,9,0,31,8,0,31,393,8,0,18,0,18:55:46,Psychic,None,280
45,Pickup,0,6,0,2,2023-09-26,7,0,16,27,70,1,0,Water,15,0,1,0,0,None,2,3,3532317442,251662335,0,15,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Adamant,0,2192337443,1344702753,4,0,none,0,False,12680,5,0,0,7,0,9,289,9,0,17,0,18:56:01,Normal,None,263
102,Swift Swim,0,8,0,25,2023-09-26,8,0,18,96,70,1,0,Poison,18,0,22,0,0,None,2,4,3597983081,301994751,0,18,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,1423488842,4,0,none,0,False,2845,8,0,2,9,0,12,296,7,0,23,0,18:56:14,Water,Grass,270
99,Shield Dust,0,9,0,20,2023-09-26,8,0,24,64,70,1,0,Ground,18,0,14,0,0,None,2,4,973079235,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Lax,0,2192337443,3098306784,4,0,none,0,False,14531,7,0,13,6,0,10,291,7,0,18,0,18:56:27,Bug,None,265
88,Pickup,0,7,0,15,2023-09-26,8,0,22,27,70,1,0,Grass,16,0,25,0,0,None,2,3,1336145919,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Relaxed,0,2192337443,3440352732,4,0,none,0,False,47196,6,0,0,7,0,13,289,7,0,13,0,18:56:40,Normal,None,263
144,Run Away,0,11,0,30,2023-09-26,7,0,20,64,70,1,0,Water,18,0,30,0,0,None,2,4,1024794033,301994751,0,18,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,3216603026,4,0,none,0,False,8356,8,0,16,8,0,29,287,8,0,19,0,18:56:52,Dark,None,261
96,Pickup,0,7,0,15,2023-09-26,8,0,13,64,70,1,0,Bug,17,0,7,0,0,None,2,4,278316685,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Bold,0,2192337443,2453318830,4,0,none,0,False,54811,8,0,31,9,0,18,289,10,0,12,0,18:57:05,Normal,None,263
68,Trace,1,7,0,4,2023-09-26,7,0,3,80,35,1,0,Dragon,17,0,26,0,0,None,2,4,2717417186,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Sassy,0,2192337443,592712897,4,0,none,0,False,57114,8,0,3,8,0,17,393,7,0,15,0,18:57:18,Psychic,None,280
95,Run Away,0,10,0,30,2023-09-26,8,0,25,64,70,1,0,Dragon,17,0,5,0,0,None,2,4,821100320,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Relaxed,0,2192337443,2992411907,4,0,none,0,False,53200,7,0,5,7,0,3,287,7,0,27,0,18:57:34,Dark,None,261
135,Synchronize,0,7,0,22,2023-09-26,8,0,31,80,35,1,0,Dragon,17,0,27,0,0,None,2,4,1868524731,285217279,0,17,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Adamant,0,2192337443,3992127128,4,0,none,0,False,996,7,0,5,8,0,19,393,9,0,31,0,18:57:46,Psychic,None,280
93,Run Away,0,8,0,22,2023-09-26,6,0,3,27,70,1,0,Ground,15,0,3,0,0,None,2,3,1926541711,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,4034452396,4,0,none,0,False,50011,7,0,30,7,0,28,287,7,0,7,0,18:57:58,Dark,None,261
