IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
104,Shield Dust,0,9,0,14,2023-11-17,8,0,15,64,70,1,0,Dragon,18,0,12,0,0,None,2,4,3284048672,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Serious,0,2192337443,1091760387,4,0,none,0,False,22686,7,0,13,8,0,27,291,7,0,23,0,15:20:35,Bug,None,265
107,Pickup,0,7,0,17,2023-11-17,6,0,17,27,70,1,0,Electric,16,0,29,0,0,None,2,3,3526530590,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Mild,0,2192337443,1352596541,4,0,none,0,False,17452,6,0,6,8,0,21,289,9,0,17,0,15:20:48,Normal,None,263
138,Rain Dish,1,8,0,29,2023-11-17,8,0,18,96,70,1,0,Fighting,17,0,15,0,0,None,2,4,1424255788,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Serious,0,2192337443,3595043087,4,0,none,0,False,16328,9,0,28,9,0,22,296,8,0,26,0,15:21:01,Water,Grass,270
91,Trace,1,7,0,13,2023-11-17,7,0,11,80,35,1,0,Dragon,16,0,14,0,0,None,2,4,2028253468,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Rash,0,2192337443,4199078719,4,0,none,0,False,51704,9,0,25,7,0,7,393,9,0,21,0,15:21:13,Psychic,None,280
99,Run Away,0,8,0,16,2023-11-17,7,0,21,27,70,1,0,Fire,15,0,19,0,0,None,2,3,1736602786,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Naughty,0,2192337443,3845004929,4,0,none,0,False,4896,7,0,26,6,0,15,287,7,0,2,0,15:21:27,Dark,None,261
90,Shield Dust,0,8,0,19,2023-11-17,7,0,15,27,70,1,0,Bug,16,0,17,0,0,None,2,3,1680237135,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Naughty,0,2192337443,3867805804,4,0,none,0,False,1641,6,0,17,6,0,22,291,6,0,0,0,15:21:39,Bug,None,265
103,Swift Swim,0,7,0,20,2023-11-17,7,0,9,57,70,1,0,Ground,15,0,17,0,0,None,2,3,2269302929,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Quiet,0,2192337443,99531442,4,0,none,0,False,22483,8,0,22,8,0,24,296,6,0,11,0,15:21:55,Water,Grass,270
67,Pickup,0,5,0,0,2023-11-17,7,0,15,27,70,1,0,Ground,16,0,29,0,0,None,2,3,2545227344,268439807,0,16,3,3,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Calm,0,2192337443,353991795,4,0,none,0,False,33253,7,0,14,7,0,0,289,8,0,9,0,15:22:07,Normal,None,263
92,Shield Dust,0,8,0,18,2023-11-17,7,0,21,27,70,1,0,Dragon,16,0,30,0,0,None,2,3,960880125,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Hardy,0,2192337443,3152656350,4,0,none,0,False,58552,6,0,3,6,0,1,291,6,0,19,0,15:22:19,Bug,None,265
90,Run Away,0,11,0,28,2023-11-17,7,0,22,64,70,1,0,Water,17,0,8,0,0,None,2,4,3313258681,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Lonely,0,2192337443,1204828826,4,0,none,0,False,38341,7,0,14,7,0,9,287,8,0,9,0,15:22:32,Dark,None,261
