IVSum,ability,altAbility,attack,attackEV,attackIV,date,defense,defenseEV,defenseIV,experience,friendship,hasSpecies,heldItem,hiddenPowerType,hp,hpEV,hpIV,isBadEgg,isEgg,itemName,language,level,magicWord,mail,markings,maxHP,metGame,metLevel,metLocation,metLocationName,move_1,move_1_pp,move_2,move_2_pp,move_3,move_3_pp,move_4,move_4_pp,name,nature,otGender,otId,personality,pokeball,pokerus,pokerusStatus,ppBonuses,shiny,shinyValue,spAttack,spAttackEV,spAttackIV,spDefense,spDefenseEV,spDefenseIV,species,speed,speedEV,speedIV,status,time,type_1,type_2,zeroPadNumber
78,Rain Dish,1,6,0,0,2024-03-01,6,0,2,57,70,1,0,Electric,16,0,24,0,0,None,2,3,1841750964,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Jolly,0,2192337443,4016736663,4,0,none,0,False,36466,7,0,21,8,0,25,296,6,0,6,0,11:52:57,Water,Grass,270
110,Shield Dust,0,8,0,21,2024-03-01,7,0,19,27,70,1,0,Steel,16,0,20,0,0,None,2,3,3130824980,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Serious,0,2192337443,942732087,4,0,none,0,False,9096,6,0,9,7,0,12,291,7,0,29,0,11:53:09,Bug,None,265
109,Run Away,0,8,0,27,2024-03-01,7,0,9,27,70,1,0,Electric,15,0,27,0,0,None,2,3,3104594411,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Timid,0,2192337443,1000354760,4,0,none,0,False,57575,7,0,12,7,0,15,287,7,0,19,0,11:53:21,Dark,None,261
91,Rain Dish,1,8,0,19,2024-03-01,7,0,25,96,70,1,0,Water,17,0,6,0,0,None,2,4,1261980500,285217279,0,17,3,4,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Hasty,0,2192337443,3381928311,4,0,none,0,False,108,8,0,14,9,0,7,296,8,0,20,0,11:53:35,Water,Grass,270
72,Shield Dust,0,8,0,9,2024-03-01,7,0,2,64,70,1,0,Ghost,17,0,3,0,0,None,2,4,3722666346,285217279,0,17,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Adamant,0,2192337443,1599015753,4,0,none,0,False,48265,6,0,23,8,0,18,291,7,0,17,0,11:53:48,Bug,None,265
97,Run Away,0,9,0,16,2024-03-01,8,0,10,64,70,1,0,Water,17,0,29,0,0,None,2,4,3497282489,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Modest,0,2192337443,1389896090,4,0,none,0,False,39885,8,0,20,7,0,7,287,8,0,15,0,11:54:00,Dark,None,261
114,Run Away,0,8,0,23,2024-03-01,7,0,24,27,70,1,0,Grass,15,0,19,0,0,None,2,3,3727799446,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Serious,0,2192337443,1553850037,4,0,none,0,False,27303,7,0,16,7,0,9,287,7,0,23,0,11:54:13,Dark,None,261
95,Swift Swim,0,6,0,21,2024-03-01,6,0,5,57,70,1,0,Ice,16,0,29,0,0,None,2,3,1383223179,268439807,0,16,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Timid,0,2192337443,3504219560,4,0,none,0,False,7673,8,0,21,8,0,11,296,7,0,8,0,11:54:26,Water,Grass,270
132,Run Away,0,9,0,29,2024-03-01,7,0,21,27,70,1,0,Steel,15,0,28,0,0,None,2,3,3685391853,251662335,0,15,3,3,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Adamant,0,2192337443,1493628878,4,0,none,0,False,17991,5,0,5,7,0,18,287,8,0,31,0,11:54:39,Dark,None,261
98,Trace,1,6,0,16,2024-03-01,8,0,30,80,35,1,0,Fighting,16,0,10,0,0,None,2,4,285255826,268439807,0,16,3,4,17,Route 102,45,40,0,0,0,0,0,0,Ralts,Timid,0,2192337443,2477572785,4,0,none,0,False,47506,9,0,12,8,0,12,393,8,0,18,0,11:54:51,Psychic,None,280
65,Shield Dust,0,6,0,9,2024-03-01,7,0,12,27,70,1,0,Fighting,16,0,16,0,0,None,2,3,1730946109,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Calm,0,2192337443,3850391070,4,0,none,0,False,17169,6,0,2,6,0,2,291,6,0,24,0,11:55:05,Bug,None,265
82,Shield Dust,0,8,0,9,2024-03-01,8,0,21,64,70,1,0,Grass,18,0,18,0,0,None,2,4,709429697,301994751,0,18,3,4,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Brave,0,2192337443,2833605602,4,0,none,0,False,9096,7,0,14,7,0,13,291,5,0,7,0,11:55:19,Bug,None,265
61,Run Away,0,9,0,9,2024-03-01,6,0,2,64,70,1,0,Ghost,17,0,20,0,0,None,2,4,1101145074,285217279,0,17,3,4,17,Route 102,33,35,0,0,0,0,0,0,Poochyena,Gentle,0,2192337443,3272493521,4,0,none,0,False,25168,7,0,9,8,0,18,287,7,0,3,0,11:55:32,Dark,None,261
75,Pickup,0,6,0,3,2024-03-01,9,0,25,64,70,1,0,Flying,17,0,3,0,0,None,2,4,230712421,285217279,0,17,3,4,17,Route 102,33,35,45,40,0,0,0,0,Zigzagoon,Bold,0,2192337443,2406223430,4,0,none,0,False,27045,7,0,0,9,0,22,289,10,0,22,0,11:55:44,Normal,None,263
66,Shield Dust,0,8,0,14,2024-03-01,7,0,11,27,70,1,0,Grass,16,0,15,0,0,None,2,3,2254765320,268439807,0,16,3,3,17,Route 102,33,35,81,40,0,0,0,0,Wurmple,Jolly,0,2192337443,80254763,4,0,none,0,False,31596,5,0,8,6,0,3,291,6,0,15,0,11:55:56,Bug,None,265
83,Swift Swim,0,7,0,9,2024-03-01,7,0,18,57,70,1,0,Ghost,15,0,6,0,0,None,2,3,3848069343,251662335,0,15,3,3,17,Route 102,310,15,45,40,0,0,0,0,Lotad,Bashful,0,2192337443,1743817468,4,0,none,0,False,1411,8,0,25,8,0,18,296,7,0,7,0,11:56:10,Water,Grass,270
